Country,impVal,hs_code,hs2_code,hs_code_2024,naics_2024,naics_2022_mapped,mapping_source
Croatia,75355.0,0303450110,3,0303450110,114111,114111,direct_2022
Croatia,106135.0,0303450150,3,0303450150,114111,114111,direct_2022
Estonia,167054.0,0303510000,3,0303510000,114111,114111,direct_2022
Austria,2739.0,0303530000,3,0303530000,114111,114111,direct_2022
Denmark,46931.0,0303550000,3,0303550000,114111,114111,direct_2022
Denmark,657774.0,0303630010,3,0303630010,114111,114111,direct_2022
Belarus,38761.0,0303890001,3,0303890001,114111,114111,direct_2022
Estonia,136975.0,0303890001,3,0303890001,114111,114111,direct_2022
Estonia,167619.0,0303890004,3,0303890004,114111,114111,direct_2022
Armenia,14987.0,0303890013,3,0303890013,114111,114111,direct_2022
Armenia,3700.0,0303890037,3,0303890037,114111,114111,direct_2022
Belgium,62153.0,0303890040,3,0303890040,114111,114111,direct_2022
Denmark,74980.0,0303914020,3,0303914020,114111,114111,direct_2022
Denmark,30900.0,0303914095,3,0303914095,114111,114111,direct_2022
Belgium,2704.0,0304410010,3,0304410010,112511,112511,direct_2022
Denmark,68102754.0,0304410010,3,0304410010,112511,112511,direct_2022
Denmark,61676.0,0304530090,3,0304530090,114111,114111,direct_2022
Denmark,55477.0,0304715000,3,0304715000,114111,114111,direct_2022
Denmark,340996.0,0304721000,3,0304721000,114111,114111,direct_2022
Denmark,22768650.0,0304815010,3,0304815010,114111,114111,direct_2022
Denmark,125425.0,0304825000,3,0304825000,114111,114111,direct_2022
Croatia,210230.0,0304870000,3,0304870000,311710,311710,direct_2022
Estonia,1340669.0,0304895003,3,0304895003,114111,114111,direct_2022
Estonia,48359.0,0304895006,3,0304895006,114111,114111,direct_2022
Estonia,428704.0,0304895009,3,0304895009,114111,114111,direct_2022
Denmark,97290.0,0304895091,3,0304895091,114111,114111,direct_2022
Belarus,5321.0,0305204040,3,0305204040,311710,311710,direct_2022
Denmark,768148.0,0305204065,3,0305204065,311710,311710,direct_2022
Bulgaria,89418.0,0305396110,3,0305396110,311710,311710,direct_2022
Belarus,38612.0,0305396180,3,0305396180,311710,311710,direct_2022
Denmark,22023853.0,0305410000,3,0305410000,311710,311710,direct_2022
Armenia,16931.0,0305430000,3,0305430000,311710,311710,direct_2022
Denmark,920641.0,0305430000,3,0305430000,311710,311710,direct_2022
Denmark,51600.0,0305492000,3,0305492000,311710,311710,direct_2022
Armenia,26071.0,0305494045,3,0305494045,311710,311710,direct_2022
Belarus,7806.0,0305540000,3,0305540000,311710,311710,direct_2022
Belarus,29257.0,0305614000,3,0305614000,311710,311710,direct_2022
Armenia,33075.0,0305696001,3,0305696001,311710,311710,direct_2022
Belarus,12074.0,0305696001,3,0305696001,311710,311710,direct_2022
Bulgaria,94628.0,0306144020,3,0306144020,114112,114112,direct_2022
Denmark,3384222.0,0306144020,3,0306144020,114112,114112,direct_2022
Albania,394565.0,0306144090,3,0306144090,114112,114112,direct_2022
Denmark,31224.0,0306160040,3,0306160040,114112,114112,direct_2022
Denmark,21433.0,0307220000,3,0307220000,311710,311710,direct_2022
Belgium,106985.0,0401500200,4,0401500200,311511,311511,direct_2022
Belgium,99891.0,0401502500,4,0401502500,311511,311511,direct_2022
Denmark,912210.0,0402213000,4,0402213000,311514,311514,direct_2022
Denmark,1238679.0,0402215000,4,0402215000,311514,311514,direct_2022
Austria,2589.0,0402919000,4,0402919000,311514,311514,direct_2022
Belarus,236978.0,0402994500,4,0402994500,311514,311514,direct_2022
Bulgaria,123921.0,0403201000,4,0403201000,311514,311514,direct_2022
Albania,2709.0,0403209000,4,0403209000,311511,311511,direct_2022
Bulgaria,41072.0,0403209000,4,0403209000,311511,311511,direct_2022
Albania,6040.0,0403902000,4,0403902000,311511,311511,direct_2022
Denmark,22532403.0,0404100500,4,0404100500,311514,311514,direct_2022
Denmark,66640.0,0404101500,4,0404101500,311514,311514,direct_2022
Denmark,1059019.0,0404901000,4,0404901000,311514,311514,direct_2022
Belgium,533473.0,0405101000,4,0405101000,311512,311512,direct_2022
Denmark,1010630.0,0405101000,4,0405101000,311512,311512,direct_2022
Belarus,145482.0,0405102000,4,0405102000,311512,311512,direct_2022
Belgium,1482002.0,0405102000,4,0405102000,311512,311512,direct_2022
Czech Republic,26785.0,0405102000,4,0405102000,311512,311512,direct_2022
Denmark,221954.0,0405102000,4,0405102000,311512,311512,direct_2022
Austria,89013.0,0405204000,4,0405204000,311225,311225,direct_2022
Armenia,13551.0,0405208000,4,0405208000,311512,311512,direct_2022
Croatia,70132.0,0405208000,4,0405208000,311512,311512,direct_2022
Belgium,86418.0,0405901020,4,0405901020,311512,311512,direct_2022
Cyprus,78484.0,0405901040,4,0405901040,311512,311512,direct_2022
Bulgaria,22549.0,0406108400,4,0406108400,311513,311513,direct_2022
Cyprus,839484.0,0406108400,4,0406108400,311513,311513,direct_2022
Denmark,3385089.0,0406108400,4,0406108400,311513,311513,direct_2022
Albania,3370.0,0406108800,4,0406108800,311513,311513,direct_2022
Belarus,238375.0,0406108800,4,0406108800,311513,311513,direct_2022
Bosnia and Herzegovina,97634.0,0406108800,4,0406108800,311513,311513,direct_2022
Cyprus,594174.0,0406108800,4,0406108800,311513,311513,direct_2022
Czech Republic,336850.0,0406108800,4,0406108800,311513,311513,direct_2022
Armenia,2460.0,0406109500,4,0406109500,311513,311513,direct_2022
Belarus,81502.0,0406109500,4,0406109500,311513,311513,direct_2022
Belgium,4068128.0,0406109500,4,0406109500,311513,311513,direct_2022
Bulgaria,40899.0,0406109500,4,0406109500,311513,311513,direct_2022
Estonia,23030.0,0406109500,4,0406109500,311513,311513,direct_2022
Denmark,357071.0,0406305100,4,0406305100,311513,311513,direct_2022
Albania,60920.0,0406305500,4,0406305500,311513,311513,direct_2022
Bulgaria,26399.0,0406305500,4,0406305500,311513,311513,direct_2022
Austria,34952.0,0406309100,4,0406309100,311513,311513,direct_2022
Bulgaria,2034.0,0406309100,4,0406309100,311513,311513,direct_2022
Cyprus,13200.0,0406309100,4,0406309100,311513,311513,direct_2022
Albania,5757.0,0406309500,4,0406309500,311513,311513,direct_2022
Austria,236104.0,0406309500,4,0406309500,311513,311513,direct_2022
Belarus,8163.0,0406309500,4,0406309500,311513,311513,direct_2022
Bulgaria,28210.0,0406309500,4,0406309500,311513,311513,direct_2022
Denmark,4779055.0,0406405400,4,0406405400,311513,311513,direct_2022
Denmark,1649915.0,0406405800,4,0406405800,311513,311513,direct_2022
Belgium,3522.0,0406407000,4,0406407000,311513,311513,direct_2022
Croatia,7923.0,0406407000,4,0406407000,311513,311513,direct_2022
Denmark,1671755.0,0406407000,4,0406407000,311513,311513,direct_2022
Denmark,53319.0,0406900500,4,0406900500,311513,311513,direct_2022
Belgium,141149.0,0406901600,4,0406901600,311513,311513,direct_2022
Estonia,181898.0,0406901600,4,0406901600,311513,311513,direct_2022
Belgium,885550.0,0406901800,4,0406901800,311513,311513,direct_2022
Estonia,28056.0,0406901800,4,0406901800,311513,311513,direct_2022
Bulgaria,58772.0,0406902000,4,0406902000,311513,311513,direct_2022
Bulgaria,40148.0,0406904300,4,0406904300,311513,311513,direct_2022
Belgium,105924.0,0406904600,4,0406904600,311513,311513,direct_2022
Estonia,2583224.0,0406904600,4,0406904600,311513,311513,direct_2022
Belarus,2778.0,0406904800,4,0406904800,311513,311513,direct_2022
Albania,58798.0,0406905600,4,0406905600,311513,311513,direct_2022
Austria,52618.0,0406905600,4,0406905600,311513,311513,direct_2022
Bulgaria,5202497.0,0406905600,4,0406905600,311513,311513,direct_2022
Cyprus,4837280.0,0406905600,4,0406905600,311513,311513,direct_2022
Albania,442572.0,0406905700,4,0406905700,311513,311513,direct_2022
Armenia,94695.0,0406905700,4,0406905700,311513,311513,direct_2022
Bulgaria,8481198.0,0406905700,4,0406905700,311513,311513,direct_2022
Cyprus,4452.0,0406905700,4,0406905700,311513,311513,direct_2022
Albania,181741.0,0406905900,4,0406905900,311513,311513,direct_2022
Bulgaria,28119.0,0406905900,4,0406905900,311513,311513,direct_2022
Cyprus,35491.0,0406905900,4,0406905900,311513,311513,direct_2022
Czech Republic,17280.0,0406905900,4,0406905900,311513,311513,direct_2022
Denmark,5453.0,0406908600,4,0406908600,311513,311513,direct_2022
Austria,7611.0,0406909300,4,0406909300,311513,311513,direct_2022
Denmark,45312.0,0406909300,4,0406909300,311513,311513,direct_2022
Armenia,447076.0,0406909500,4,0406909500,311513,311513,direct_2022
Austria,9127676.0,0406909500,4,0406909500,311513,311513,direct_2022
Belgium,1997116.0,0406909500,4,0406909500,311513,311513,direct_2022
Bulgaria,1585025.0,0406909500,4,0406909500,311513,311513,direct_2022
Cyprus,2684750.0,0406909500,4,0406909500,311513,311513,direct_2022
Denmark,20603721.0,0406909500,4,0406909500,311513,311513,direct_2022
Estonia,840058.0,0406909500,4,0406909500,311513,311513,direct_2022
Albania,64751.0,0406909700,4,0406909700,311513,311513,direct_2022
Armenia,13585.0,0406909700,4,0406909700,311513,311513,direct_2022
Belarus,151808.0,0406909700,4,0406909700,311513,311513,direct_2022
Belgium,246725.0,0406909700,4,0406909700,311513,311513,direct_2022
Bosnia and Herzegovina,50384.0,0406909700,4,0406909700,311513,311513,direct_2022
Croatia,14873.0,0406909700,4,0406909700,311513,311513,direct_2022
Cyprus,143591.0,0406909700,4,0406909700,311513,311513,direct_2022
Denmark,227267.0,0406909700,4,0406909700,311513,311513,direct_2022
Albania,356263.0,0406909900,4,0406909900,311513,311513,direct_2022
Armenia,1020876.0,0406909900,4,0406909900,311513,311513,direct_2022
Austria,7982.0,0406909900,4,0406909900,311513,311513,direct_2022
Belgium,109807.0,0406909900,4,0406909900,311513,311513,direct_2022
Bulgaria,536732.0,0406909900,4,0406909900,311513,311513,direct_2022
Croatia,83846.0,0406909900,4,0406909900,311513,311513,direct_2022
Cyprus,1969607.0,0406909900,4,0406909900,311513,311513,direct_2022
Denmark,2328106.0,0406909900,4,0406909900,311513,311513,direct_2022
Austria,78546.0,0407110000,4,0407110000,1123XX,1123XX,direct_2022
Belgium,5185241.0,0407110000,4,0407110000,1123XX,1123XX,direct_2022
Czech Republic,73865.0,0407110000,4,0407110000,1123XX,1123XX,direct_2022
Belgium,87065.0,0407190000,4,0407190000,1123XX,1123XX,direct_2022
Armenia,19720.0,0409000005,4,0409000005,112910,112910,direct_2022
Bulgaria,17062.0,0409000005,4,0409000005,112910,112910,direct_2022
Armenia,168319.0,0409000010,4,0409000010,112910,112910,direct_2022
Austria,62250.0,0409000010,4,0409000010,112910,112910,direct_2022
Belarus,149479.0,0409000010,4,0409000010,112910,112910,direct_2022
Bulgaria,344123.0,0409000010,4,0409000010,112910,112910,direct_2022
Cyprus,6539.0,0409000010,4,0409000010,112910,112910,direct_2022
Estonia,14800.0,0409000010,4,0409000010,112910,112910,direct_2022
Croatia,78365.0,0409000035,4,0409000035,112910,112910,direct_2022
Albania,2500.0,0409000045,4,0409000045,112910,112910,direct_2022
Bulgaria,196376.0,0409000045,4,0409000045,112910,112910,direct_2022
Cyprus,2529.0,0409000045,4,0409000045,112910,112910,direct_2022
Albania,11910.0,0409000056,4,0409000056,112910,112910,direct_2022
Austria,599439.0,0409000056,4,0409000056,112910,112910,direct_2022
Bulgaria,53557.0,0409000056,4,0409000056,112910,112910,direct_2022
Albania,10380.0,0409000065,4,0409000065,112910,112910,direct_2022
Armenia,123585.0,0409000065,4,0409000065,112910,112910,direct_2022
Austria,4659.0,0409000065,4,0409000065,112910,112910,direct_2022
Bulgaria,85424.0,0409000065,4,0409000065,112910,112910,direct_2022
Czech Republic,12650.0,0410100000,4,0410100000,311999,114119,direct_2022
Bulgaria,172493.0,0410900000,4,0410900000,311999,114119,direct_2022
Denmark,13011650.0,0504000020,5,0504000020,311611,311611,direct_2022
Azerbaijan,37175.0,0504000060,5,0504000060,311611,311611,direct_2022
Czech Republic,39390.0,0507900010,5,0507900010,990000,990000,direct_2022
Austria,16551.0,0507900090,5,0507900090,990000,990000,direct_2022
Czech Republic,166342.0,0507900090,5,0507900090,990000,990000,direct_2022
Belgium,7617.0,0508000000,5,0508000000,114119,114119,direct_2022
Denmark,5400.0,0510004040,5,0510004040,311611,311611,direct_2022
Denmark,1252302.0,0511100010,5,0511100010,115210,11211X,direct_2022
Denmark,10487813.0,0511910090,5,0511910090,311613,311613,direct_2022
Estonia,28810.0,0511910090,5,0511910090,311613,311613,direct_2022
Azerbaijan,299422.0,0511992000,5,0511992000,311611,311611,direct_2022
Azerbaijan,1179312.0,0511993060,5,0511993060,311613,311613,direct_2022
Belgium,4484464.0,0511993060,5,0511993060,311613,311613,direct_2022
Czech Republic,540187.0,0511993060,5,0511993060,311613,311613,direct_2022
Denmark,5541913.0,0511993060,5,0511993060,311613,311613,direct_2022
Estonia,260606.0,0511993060,5,0511993060,311613,311613,direct_2022
Belgium,70286.0,0511994040,5,0511994040,115210,311613,direct_2022
Denmark,73174.0,0511994040,5,0511994040,115210,311613,direct_2022
Armenia,5100.0,0511994070,5,0511994070,311613,311613,direct_2022
Austria,2432.0,0511994070,5,0511994070,311613,311613,direct_2022
Azerbaijan,323116.0,0511994070,5,0511994070,311613,311613,direct_2022
Belgium,88292.0,0511994070,5,0511994070,311613,311613,direct_2022
Bulgaria,329275.0,0511994070,5,0511994070,311613,311613,direct_2022
Denmark,150545.0,0511994070,5,0511994070,311613,311613,direct_2022
Belgium,238144.0,0601101500,6,0601101500,111421,111421,direct_2022
Belgium,16859.0,0601104500,6,0601104500,111421,111421,direct_2022
Belgium,7591.0,0601108500,6,0601108500,111421,111421,direct_2022
Belgium,4087.0,0601109020,6,0601109020,111421,111421,direct_2022
Belgium,22318.0,0601109040,6,0601109040,111421,111421,direct_2022
Belgium,519829.0,0601109060,6,0601109060,111421,111421,direct_2022
Belgium,156629.0,0601109080,6,0601109080,111421,111421,direct_2022
Belgium,2860.0,0602100000,6,0602100000,111421,111421,direct_2022
Belgium,28696.0,0602904000,6,0602904000,111421,111421,direct_2022
Czech Republic,7147.0,0602904000,6,0602904000,111421,111421,direct_2022
Denmark,152699.0,0602904000,6,0602904000,111421,111421,direct_2022
Denmark,121551.0,0602906090,6,0602906090,111421,111421,direct_2022
Belgium,37667.0,0602909090,6,0602909090,111421,111421,direct_2022
Czech Republic,31397.0,0602909090,6,0602909090,111421,111421,direct_2022
Denmark,5428.0,0602909090,6,0602909090,111421,111421,direct_2022
Belgium,21240.0,0603190145,6,0603190145,111422,111422,direct_2022
Belgium,10212.0,0603190195,6,0603190195,111422,111422,consolidated_naics
Czech Republic,30000.0,0603190195,6,0603190195,111422,111422,consolidated_naics
Belgium,2292.0,0603900000,6,0603900000,339999,339999,direct_2022
Bulgaria,34050.0,0603900000,6,0603900000,339999,339999,direct_2022
Denmark,24584.0,0604200072,6,0604200072,111422,111422,consolidated_naics
Denmark,161741.0,0604901000,6,0604901000,113210,113210,direct_2022
Belarus,52151.0,0604903000,6,0604903000,339999,339999,direct_2022
Belgium,58878.0,0604903000,6,0604903000,339999,339999,direct_2022
Bulgaria,10425.0,0604903000,6,0604903000,339999,339999,direct_2022
Denmark,106225.0,0604903000,6,0604903000,339999,339999,direct_2022
Bulgaria,14601.0,0604906000,6,0604906000,339999,339999,direct_2022
Czech Republic,11920.0,0604906000,6,0604906000,339999,339999,direct_2022
Belgium,45723.0,0703103000,7,0703103000,111219,111219,direct_2022
Belgium,3000.0,0703900040,7,0703900040,111219,111219,direct_2022
Belgium,7371.0,0704102000,7,0704102000,111219,111219,direct_2022
Belgium,29092.0,0704104000,7,0704104000,111219,111219,direct_2022
Belgium,1732363.0,0705210000,7,0705210000,111219,111219,direct_2022
Belgium,14028.0,0706904040,7,0706904040,111219,111219,consolidated_naics
Belgium,15029.0,0708102060,7,0708102060,111219,111219,consolidated_naics
Austria,29456.0,0709209010,7,0709209010,111219,111219,direct_2022
Belgium,7215.0,0709209010,7,0709209010,111219,111219,direct_2022
Belgium,323835.0,0709530000,7,0709530000,111411,111411,direct_2022
Bosnia and Herzegovina,3327.0,0709530000,7,0709530000,111411,111411,direct_2022
Bulgaria,79357.0,0709530000,7,0709530000,111411,111411,direct_2022
Belgium,6860.0,0709560000,7,0709560000,111411,111411,direct_2022
Bulgaria,331981.0,0709591100,7,0709591100,111411,111411,direct_2022
Croatia,1961449.0,0709591100,7,0709591100,111411,111411,direct_2022
Belgium,42171.0,0709599100,7,0709599100,111411,111411,direct_2022
Bosnia and Herzegovina,2083.0,0709599100,7,0709599100,111411,111411,direct_2022
Bulgaria,4421.0,0709599100,7,0709599100,111411,111411,direct_2022
Belgium,50502.0,0709994500,7,0709994500,111219,111219,direct_2022
Belgium,11956.0,0709999080,7,0709999080,111219,111219,consolidated_naics
Belgium,208901.0,0710100000,7,0710100000,311411,311411,direct_2022
Belgium,3292605.0,0710212000,7,0710212000,311411,311411,direct_2022
Belgium,9650669.0,0710214000,7,0710214000,311411,311411,direct_2022
Belgium,12927.0,0710221000,7,0710221000,311411,311411,direct_2022
Belgium,3475.0,0710221500,7,0710221500,311411,311411,direct_2022
Belgium,8457670.0,0710222500,7,0710222500,311411,311411,direct_2022
Belgium,2001402.0,0710223700,7,0710223700,311411,311411,direct_2022
Belgium,6212943.0,0710224010,7,0710224010,311411,311411,direct_2022
Belgium,259901.0,0710224090,7,0710224090,311411,311411,direct_2022
Belgium,2373965.0,0710300000,7,0710300000,311411,311411,direct_2022
Belgium,431410.0,0710400000,7,0710400000,311411,311411,direct_2022
Belgium,44943.0,0710802000,7,0710802000,311411,311411,direct_2022
Belgium,15976853.0,0710806500,7,0710806500,311411,311411,direct_2022
Belgium,765838.0,0710807040,7,0710807040,311411,311411,direct_2022
Armenia,57856.0,0710807060,7,0710807060,311411,311411,direct_2022
Belgium,183380.0,0710807060,7,0710807060,311411,311411,direct_2022
Belgium,562398.0,0710808500,7,0710808500,311411,311411,direct_2022
Belgium,17025.0,0710809726,7,0710809726,311411,311411,direct_2022
Belgium,2768235.0,0710809730,7,0710809730,311411,311411,direct_2022
Belgium,2580072.0,0710809765,7,0710809765,311411,311411,direct_2022
Belgium,13159591.0,0710909100,7,0710909100,311411,311411,direct_2022
Belgium,15524.0,0711591000,7,0711591000,311421,311421,direct_2022
Belgium,37453.0,0712204000,7,0712204000,311423,311423,direct_2022
Bulgaria,12344.0,0712311000,7,0712311000,311423,311423,direct_2022
Bulgaria,8127.0,0712341000,7,0712341000,311423,311423,direct_2022
Bulgaria,18687.0,0712391100,7,0712391100,311423,311423,direct_2022
Armenia,11165.0,0712392100,7,0712392100,311423,311423,direct_2022
Albania,432727.0,0712906000,7,0712906000,311423,311423,direct_2022
Croatia,2469.0,0712906000,7,0712906000,311423,311423,direct_2022
Austria,93276.0,0712906500,7,0712906500,311423,311423,direct_2022
Albania,332384.0,0712907000,7,0712907000,311423,311423,direct_2022
Armenia,2100.0,0712907000,7,0712907000,311423,311423,direct_2022
Denmark,199620.0,0712907400,7,0712907400,311211,311211,direct_2022
Albania,3066.0,0712908580,7,0712908580,311423,311423,direct_2022
Armenia,19207.0,0712908580,7,0712908580,311423,311423,direct_2022
Austria,132485.0,0712908580,7,0712908580,311423,311423,direct_2022
Belgium,170259.0,0712908580,7,0712908580,311423,311423,direct_2022
Belgium,111648.0,0713104020,7,0713104020,111130,111130,direct_2022
Belgium,52047.0,0713104080,7,0713104080,111130,111130,direct_2022
Armenia,14685.0,0713332030,7,0713332030,111130,111130,direct_2022
Albania,7271.0,0713332090,7,0713332090,111130,111130,direct_2022
Armenia,12555.0,0713332090,7,0713332090,111130,111130,direct_2022
Armenia,10395.0,0713334030,7,0713334030,111130,111130,direct_2022
Albania,2264.0,0713334090,7,0713334090,111130,111130,direct_2022
Bulgaria,2277.0,0713334090,7,0713334090,111130,111130,direct_2022
Albania,9702.0,0713392160,7,0713392160,111130,111130,direct_2022
Albania,2970.0,0713392170,7,0713392170,111130,111130,direct_2022
Armenia,4000.0,0713392170,7,0713392170,111130,111130,direct_2022
Belgium,356933.0,0713392170,7,0713392170,111130,111130,direct_2022
Armenia,10802.0,0713394150,7,0713394150,111130,111130,direct_2022
Albania,58935.0,0713394160,7,0713394160,111130,111130,direct_2022
Albania,5684.0,0713394170,7,0713394170,111130,111130,direct_2022
Belgium,524661.0,0713394170,7,0713394170,111130,111130,direct_2022
Armenia,3622.0,0713402085,7,0713402085,111130,111130,consolidated_naics
Belgium,6925.0,0713501000,7,0713501000,111130,111130,direct_2022
Belgium,143592.0,0713502000,7,0713502000,111130,111130,direct_2022
Denmark,1032565.0,0713502000,7,0713502000,111130,111130,direct_2022
Belgium,82528.0,0714201000,7,0714201000,311411,311411,direct_2022
Albania,11530.0,0714906100,7,0714906100,311423,311423,direct_2022
Bosnia and Herzegovina,14963.0,0801110000,8,0801110000,311999,311999,direct_2022
Croatia,3525.0,0801110000,8,0801110000,311999,311999,direct_2022
Bulgaria,6703.0,0801320000,8,0801320000,111335,111335,direct_2022
Albania,5070.0,0802220000,8,0802220000,111335,111335,direct_2022
Albania,2795.0,0802310000,8,0802310000,111335,111335,direct_2022
Albania,3611.0,0802320000,8,0802320000,111335,111335,direct_2022
Albania,2232.0,0802929000,8,0802929000,115114,115114,direct_2022
Belgium,6985.0,0811100020,8,0811100020,311411,311411,direct_2022
Belgium,4034.0,0811100070,8,0811100070,311411,311411,direct_2022
Belgium,530947.0,0811202025,8,0811202025,311411,311411,direct_2022
Estonia,43124.0,0811202040,8,0811202040,311411,311411,direct_2022
Belgium,158519.0,0811902024,8,0811902024,311411,311411,direct_2022
Austria,28067.0,0811902030,8,0811902030,311411,311411,direct_2022
Estonia,3396.0,0811908060,8,0811908060,311411,311411,direct_2022
Belgium,123377.0,0811908085,8,0811908085,311411,311411,direct_2022
Belgium,83006.0,0811908095,8,0811908095,311421,311411,direct_2022
Belgium,165359.0,0811908097,8,0811908097,311411,311411,new_hs_code_2024
Estonia,14340.0,0811908097,8,0811908097,311411,311411,new_hs_code_2024
Bulgaria,2564216.0,0812100000,8,0812100000,311421,311421,direct_2022
Armenia,90741.0,0813100000,8,0813100000,311423,311423,direct_2022
Armenia,126863.0,0813202010,8,0813202010,311423,311423,direct_2022
Armenia,61712.0,0813202090,8,0813202090,311423,311423,direct_2022
Armenia,29880.0,0813300000,8,0813300000,311423,311423,direct_2022
Albania,26654.0,0813402060,8,0813402060,311423,311423,direct_2022
Armenia,11492.0,0813402060,8,0813402060,311423,311423,direct_2022
Belgium,5020.0,0813402060,8,0813402060,311423,311423,direct_2022
Bulgaria,7831.0,0813402060,8,0813402060,311423,311423,direct_2022
Armenia,3120.0,0813403010,8,0813403010,311423,311423,direct_2022
Armenia,131922.0,0813404000,8,0813404000,311423,311423,direct_2022
Armenia,106378.0,0813409000,8,0813409000,311423,311423,direct_2022
Azerbaijan,4669.0,0813409000,8,0813409000,311423,311423,direct_2022
Armenia,5586.0,0813500020,8,0813500020,311423,311423,direct_2022
Armenia,17971.0,0813500060,8,0813500060,311423,311423,direct_2022
Albania,60404.0,0814001000,8,0814001000,311423,311423,direct_2022
Czech Republic,13671.0,0814001000,8,0814001000,311423,311423,direct_2022
Belgium,56879.0,0901110015,9,0901110015,111339,111339,direct_2022
Belgium,2276782.0,0901110025,9,0901110025,111339,111339,direct_2022
Belgium,56879.0,0901110045,9,0901110045,111339,111339,direct_2022
Belgium,2351952.0,0901110055,9,0901110055,111339,111339,direct_2022
Austria,3138.0,0901210035,9,0901210035,311920,311920,direct_2022
Albania,137865.0,0901210045,9,0901210045,311920,311920,direct_2022
Armenia,7607.0,0901210045,9,0901210045,311920,311920,direct_2022
Austria,709012.0,0901210045,9,0901210045,311920,311920,direct_2022
Belgium,4706639.0,0901210045,9,0901210045,311920,311920,direct_2022
Croatia,108534.0,0901210045,9,0901210045,311920,311920,direct_2022
Cyprus,84535.0,0901210045,9,0901210045,311920,311920,direct_2022
Denmark,286866.0,0901210045,9,0901210045,311920,311920,direct_2022
Estonia,9008.0,0901210045,9,0901210045,311920,311920,direct_2022
Albania,8665.0,0901210065,9,0901210065,311920,311920,direct_2022
Belgium,100419.0,0901210065,9,0901210065,311920,311920,direct_2022
Bosnia and Herzegovina,1071253.0,0901210065,9,0901210065,311920,311920,direct_2022
Bulgaria,67913.0,0901210065,9,0901210065,311920,311920,direct_2022
Croatia,34326.0,0901210065,9,0901210065,311920,311920,direct_2022
Czech Republic,2099.0,0901210065,9,0901210065,311920,311920,direct_2022
Denmark,294531.0,0901210065,9,0901210065,311920,311920,direct_2022
Armenia,37879.0,0901220045,9,0901220045,311920,311920,direct_2022
Austria,165864.0,0901220045,9,0901220045,311920,311920,direct_2022
Belgium,1148168.0,0901220045,9,0901220045,311920,311920,direct_2022
Bosnia and Herzegovina,207201.0,0901220045,9,0901220045,311920,311920,direct_2022
Denmark,4697.0,0901220045,9,0901220045,311920,311920,direct_2022
Czech Republic,2069.0,0901220060,9,0901220060,311920,311920,direct_2022
Denmark,4433.0,0901220060,9,0901220060,311920,311920,direct_2022
Denmark,3366.0,0901902000,9,0901902000,311920,311920,direct_2022
Austria,4772.0,0902101050,9,0902101050,311920,311920,direct_2022
Croatia,2172.0,0902101050,9,0902101050,311920,311920,direct_2022
Czech Republic,79278.0,0902101050,9,0902101050,311920,311920,direct_2022
Azerbaijan,3296.0,0902109050,9,0902109050,311920,311920,direct_2022
Bulgaria,54900.0,0902209015,9,0902209015,311920,311920,direct_2022
Bulgaria,47843.0,0902209050,9,0902209050,311920,311920,direct_2022
Bulgaria,215466.0,0902300015,9,0902300015,311920,311920,direct_2022
Bulgaria,32370.0,0902300050,9,0902300050,311920,311920,direct_2022
Croatia,2169.0,0902300050,9,0902300050,311920,311920,direct_2022
Austria,10205.0,0902300090,9,0902300090,311920,311920,direct_2022
Azerbaijan,48123.0,0902300090,9,0902300090,311920,311920,direct_2022
Bulgaria,70538.0,0902300090,9,0902300090,311920,311920,direct_2022
Czech Republic,75014.0,0902300090,9,0902300090,311920,311920,direct_2022
Belgium,20753.0,0902400000,9,0902400000,311920,311920,direct_2022
Czech Republic,116523.0,0904110020,9,0904110020,311942,311942,direct_2022
Armenia,2882.0,0904120000,9,0904120000,311942,311942,direct_2022
Bulgaria,9155.0,0904216090,9,0904216090,311942,311942,direct_2022
Bosnia and Herzegovina,19337.0,0904222000,9,0904222000,311942,311942,direct_2022
Croatia,41587.0,0904222000,9,0904222000,311942,311942,direct_2022
Belgium,113259.0,0906200000,9,0906200000,311942,311942,direct_2022
Bulgaria,313611.0,0909210000,9,0909210000,311942,311942,direct_2022
Bulgaria,157808.0,0909220000,9,0909220000,311942,311942,direct_2022
Albania,7225.0,0909310000,9,0909310000,311942,311942,direct_2022
Albania,177122.0,0909610000,9,0909610000,311942,311942,direct_2022
Austria,7501.0,0909610000,9,0909610000,311942,311942,direct_2022
Bosnia and Herzegovina,22950.0,0909610000,9,0909610000,311942,311942,direct_2022
Bulgaria,56504.0,0909610000,9,0909610000,311942,311942,direct_2022
Albania,52954.0,0909620000,9,0909620000,311942,311942,direct_2022
Austria,268527.0,0909620000,9,0909620000,311942,311942,direct_2022
Bosnia and Herzegovina,52250.0,0909620000,9,0909620000,311942,311942,direct_2022
Bulgaria,81337.0,0909620000,9,0909620000,311942,311942,direct_2022
Austria,89762.0,0910910000,9,0910910000,311942,311942,direct_2022
Belgium,3183.0,0910910000,9,0910910000,311942,311942,direct_2022
Croatia,7112.0,0910910000,9,0910910000,311942,311942,direct_2022
Albania,46060.0,0910990500,9,0910990500,111998,111998,direct_2022
Albania,32359.0,0910990600,9,0910990600,311942,311942,direct_2022
Bulgaria,254082.0,0910990600,9,0910990600,311942,311942,direct_2022
Albania,15000.0,0910990700,9,0910990700,311942,311942,direct_2022
Albania,445681.0,0910992000,9,0910992000,111998,111998,direct_2022
