country,CTY_CODE,ISO3,HS2,2024_tariff,2025_tariff_increase,2025_tariff,2024_imports,2024_duty,HS_Section,sector_description
Guadeloupe,2831.0,GLP,97,0.0,10.0,10.0,121514.0,0.0,21,Works of Art
Guadeloupe,2831.0,GLP,98,0.0,10.0,10.0,1461959.0,0.0,21,Works of Art
Guadeloupe,2831.0,GLP,99,0.0,10.0,10.0,96620.0,0.0,21,Works of Art
Martinique,2839.0,MTQ,22,0.0,10.0,10.0,896085.0,0.0,4,"Food, Bev. & Tobacco"
Martinique,2839.0,MTQ,39,5.299863622756151,10.0,15.29986362275615,90191.0,4780.0,7,Plastics
Martinique,2839.0,MTQ,42,9.005376344086022,10.0,19.005376344086024,2232.0,201.0,8,Leather
Martinique,2839.0,MTQ,44,0.0,10.0,10.0,12424.0,0.0,9,Wood Products
Martinique,2839.0,MTQ,49,0.0,10.0,10.0,12088.0,0.0,10,Pulp & Paper
Martinique,2839.0,MTQ,62,8.333333333333332,10.0,18.333333333333332,252.0,21.0,11,Textile & App.
Martinique,2839.0,MTQ,64,10.0,10.0,20.0,1770.0,177.0,12,Footwear
Martinique,2839.0,MTQ,71,0.0,10.0,10.0,142894.0,0.0,14,Jewelery
Martinique,2839.0,MTQ,84,1.7938173567782192,25.38712422007941,27.18094157685763,14104.0,253.0,16,Mach. & Elec. Equipment
Martinique,2839.0,MTQ,90,0.2430675120014584,10.0,10.243067512001458,49369.0,120.0,18,Optics
Martinique,2839.0,MTQ,91,4.485396383866481,10.0,14.485396383866481,2876.0,129.0,18,Optics
Martinique,2839.0,MTQ,94,0.0,10.0,10.0,1430.0,0.0,20,Miscall. Manufactured Articles
Martinique,2839.0,MTQ,97,0.0,10.0,10.0,70000.0,0.0,21,Works of Art
Martinique,2839.0,MTQ,98,0.0,10.0,10.0,1365023.0,0.0,21,Works of Art
Martinique,2839.0,MTQ,99,0.0,10.0,10.0,26337.0,0.0,21,Works of Art
Colombia,3010.0,COL,1,0.0,10.0,10.0,611745.0,0.0,1,Live Animals
Colombia,3010.0,COL,2,0.0,10.0,10.0,68516.0,0.0,1,Live Animals
Colombia,3010.0,COL,3,0.0015741908570285,10.0,10.001574190857028,124000212.0,1952.0,1,Live Animals
Colombia,3010.0,COL,4,0.1020923251864846,10.0,10.102092325186485,5550858.0,5667.0,1,Live Animals
Colombia,3010.0,COL,5,0.0119924270792668,10.0,10.011992427079267,31653309.0,3796.0,1,Live Animals
Colombia,3010.0,COL,6,0.0049347473000209,10.0,10.004934747300021,1390486601.0,68617.0,2,Vegetable Products
Colombia,3010.0,COL,7,0.0051104351852568,10.0,10.005110435185257,23500934.0,1201.0,2,Vegetable Products
Colombia,3010.0,COL,8,0.01177935922829,10.0,10.01177935922829,511165326.0,60212.0,2,Vegetable Products
Colombia,3010.0,COL,9,6.70283935251033e-08,10.0,10.000000067028394,1491905068.0,1.0,2,Vegetable Products
Colombia,3010.0,COL,10,0.0,10.0,10.0,81660.0,0.0,2,Vegetable Products
Colombia,3010.0,COL,11,0.019523417705041,10.0,10.019523417705042,16784971.0,3277.0,2,Vegetable Products
Colombia,3010.0,COL,12,0.0001222279695484,10.0,10.000122227969548,21271727.0,26.0,2,Vegetable Products
Colombia,3010.0,COL,13,0.0,10.0,10.0,249208.0,0.0,2,Vegetable Products
Colombia,3010.0,COL,14,0.0,10.0,10.0,381294.0,0.0,2,Vegetable Products
Colombia,3010.0,COL,15,2.0361361446794493,10.0,12.03613614467945,85415310.0,1739172.0,3,Fats & Oils
Colombia,3010.0,COL,16,0.0,10.0,10.0,8051097.0,0.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,17,3.668886894980043,10.0,13.668886894980043,189884976.0,6966665.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,18,0.0310885046868264,10.0,10.031088504686826,67195255.0,20890.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,19,0.648800177485681,10.0,10.64880017748568,63901493.0,414593.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,20,0.012547125038159,10.0,10.012547125038159,132468593.0,16621.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,21,0.0847267033508921,10.0,10.084726703350892,192529620.0,163124.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,22,0.0,10.0,10.0,19126049.0,0.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,23,0.0574587295800006,10.0,10.05745872958,15891406.0,9131.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,24,0.0,10.0,10.0,7117.0,0.0,4,"Food, Bev. & Tobacco"
Colombia,3010.0,COL,25,0.0,9.998432270227209,9.998432270227209,94888802.0,0.0,5,Mineral Products
Colombia,3010.0,COL,27,0.0337700177837271,2.5311225594084545,2.5648925771921816,7840822048.0,2647847.0,5,Mineral Products
Colombia,3010.0,COL,28,0.0412756227474258,9.632842288268437,9.674117911015863,18737452.0,7734.0,6,Chemicals
Colombia,3010.0,COL,29,0.005159083472337,9.947279433910236,9.952438517382573,303018939.0,15633.0,6,Chemicals
Colombia,3010.0,COL,30,0.0,8.26613229460052,8.26613229460052,5784484.0,0.0,6,Chemicals
Colombia,3010.0,COL,31,0.0,2.002932030696641,2.002932030696641,546379.0,0.0,6,Chemicals
Colombia,3010.0,COL,32,0.1565499784821182,9.825883886751487,9.982433865233606,10658577.0,16686.0,6,Chemicals
Colombia,3010.0,COL,33,0.0078973529829705,10.0,10.00789735298297,45876131.0,3623.0,6,Chemicals
Colombia,3010.0,COL,34,0.0212596955620762,10.0,10.021259695562076,122184252.0,25976.0,6,Chemicals
Colombia,3010.0,COL,35,0.0072180402240288,10.0,10.007218040224028,15502823.0,1119.0,6,Chemicals
Colombia,3010.0,COL,37,3.7001726676624185,10.0,13.700172667662418,188802.0,6986.0,6,Chemicals
Colombia,3010.0,COL,38,0.5537909835179812,10.0,10.553790983517981,75187573.0,416382.0,6,Chemicals
Colombia,3010.0,COL,39,0.1035271691335072,10.0,10.103527169133507,245577081.0,254239.0,7,Plastics
Colombia,3010.0,COL,40,0.0688208018913529,22.975954657247893,23.044775459139245,53483829.0,36808.0,7,Plastics
Colombia,3010.0,COL,41,0.0366685153497914,10.0,10.036668515349792,3932529.0,1442.0,8,Leather
Colombia,3010.0,COL,42,1.4449747114335334,10.0,11.444974711433533,11762628.0,169967.0,8,Leather
Colombia,3010.0,COL,43,0.1708592763380537,10.0,10.170859276338053,3271113.0,5589.0,8,Leather
Colombia,3010.0,COL,44,0.1120067228203123,9.948717114467357,10.06072383728767,10757390.0,12049.0,9,Wood Products
Colombia,3010.0,COL,45,0.0,10.0,10.0,24387.0,0.0,9,Wood Products
Colombia,3010.0,COL,46,2.4377560865588235,10.0,12.437756086558824,478842.0,11673.0,9,Wood Products
Colombia,3010.0,COL,48,0.0,9.989564466725913,9.989564466725913,83483036.0,0.0,10,Pulp & Paper
Colombia,3010.0,COL,49,0.0,9.938218591126365,9.938218591126365,15843763.0,0.0,10,Pulp & Paper
Colombia,3010.0,COL,50,0.0,10.0,10.0,4648.0,0.0,11,Textile & App.
Colombia,3010.0,COL,51,0.0,10.0,10.0,2134.0,0.0,11,Textile & App.
Colombia,3010.0,COL,52,5.168355337222392,10.0,15.168355337222392,19542.0,1010.0,11,Textile & App.
Colombia,3010.0,COL,53,0.0,10.0,10.0,26617.0,0.0,11,Textile & App.
Colombia,3010.0,COL,54,1.1795496055634247,10.0,11.179549605563425,8244418.0,97247.0,11,Textile & App.
Colombia,3010.0,COL,55,0.6892932954897799,10.0,10.68929329548978,83854.0,578.0,11,Textile & App.
Colombia,3010.0,COL,56,0.0274406731917724,10.0,10.027440673191773,1373873.0,377.0,11,Textile & App.
Colombia,3010.0,COL,57,0.1581503406021304,10.0,10.15815034060213,7332896.0,11597.0,11,Textile & App.
Colombia,3010.0,COL,58,1.2615285786390542,10.0,11.261528578639055,980715.0,12372.0,11,Textile & App.
Colombia,3010.0,COL,59,0.0105835300676146,10.0,10.010583530067615,11839150.0,1253.0,11,Textile & App.
Colombia,3010.0,COL,60,6.349662117043725,10.0,16.349662117043724,599024.0,38036.0,11,Textile & App.
Colombia,3010.0,COL,61,3.548725864864485,10.0,13.548725864864485,102709906.0,3644893.0,11,Textile & App.
Colombia,3010.0,COL,62,4.206806241836835,10.0,14.206806241836835,111599649.0,4694781.0,11,Textile & App.
Colombia,3010.0,COL,63,0.5294939642699674,10.0,10.529493964269967,71553979.0,378874.0,11,Textile & App.
Colombia,3010.0,COL,64,0.3341585199348448,10.0,10.334158519934844,10700610.0,35757.0,12,Footwear
Colombia,3010.0,COL,65,0.2818561465449413,10.0,10.281856146544941,4147151.0,11689.0,12,Footwear
Colombia,3010.0,COL,66,0.997952218430034,10.0,10.997952218430035,73250.0,731.0,12,Footwear
Colombia,3010.0,COL,67,2.885120432205297,10.0,12.885120432205298,26654.0,769.0,12,Footwear
Colombia,3010.0,COL,68,0.0108782445400363,10.0,10.010878244540036,14478439.0,1575.0,13,Stone & Glass
Colombia,3010.0,COL,69,0.0791837198836006,10.0,10.0791837198836,31200858.0,24706.0,13,Stone & Glass
Colombia,3010.0,COL,70,0.1302532364348871,10.426908297345456,10.557161533780343,77603446.0,101081.0,13,Stone & Glass
Colombia,3010.0,COL,71,0.0047114052302561,10.0,10.004711405230257,2172939813.0,102376.0,14,Jewelery
Colombia,3010.0,COL,72,1.1625479091970308,9.89869464450788,11.061242553704911,25991617.0,302165.0,15,Base Metals
Colombia,3010.0,COL,73,0.6309468919307637,45.67559843968156,46.30654533161232,173560725.0,1095076.0,15,Base Metals
Colombia,3010.0,COL,74,0.003407019596041,9.19969764885072,9.20310466844676,4578782.0,156.0,15,Base Metals
Colombia,3010.0,COL,75,0.0,10.0,10.0,4518431.0,0.0,15,Base Metals
Colombia,3010.0,COL,76,0.2187597963090654,46.80115046275674,47.0199102590658,653996312.0,1430681.0,15,Base Metals
Colombia,3010.0,COL,78,0.0,10.0,10.0,666182.0,0.0,15,Base Metals
Colombia,3010.0,COL,80,0.1020026520689538,10.0,10.102002652068954,58822.0,60.0,15,Base Metals
Colombia,3010.0,COL,81,0.0,10.0,10.0,389517.0,0.0,15,Base Metals
Colombia,3010.0,COL,82,0.1417069363134217,10.0,10.141706936313422,9663606.0,13694.0,15,Base Metals
Colombia,3010.0,COL,83,0.367772399994295,22.74785708689639,23.115629486890683,5118383.0,18824.0,15,Base Metals
Colombia,3010.0,COL,84,0.3246910308480361,14.730240720637282,15.054931751485318,60506445.0,196459.0,16,Mach. & Elec. Equipment
Colombia,3010.0,COL,85,0.0928387717355804,11.621469160105494,11.714307931841075,438983619.0,407547.0,16,Mach. & Elec. Equipment
Colombia,3010.0,COL,86,0.0,10.0,10.0,2053755.0,0.0,17,Transportation Rq.
Colombia,3010.0,COL,87,0.5728142957817305,17.358117445599625,17.930931741381354,22550764.0,129174.0,17,Transportation Rq.
Colombia,3010.0,COL,88,0.0083568369372192,14.01834059000158,14.0266974269388,2249655.0,188.0,17,Transportation Rq.
Colombia,3010.0,COL,89,0.0481811138383182,10.0,10.048181113838318,4072135.0,1962.0,17,Transportation Rq.
Colombia,3010.0,COL,90,0.0163851390284508,10.55246537902049,10.56885051804894,18309274.0,3000.0,18,Optics
Colombia,3010.0,COL,91,0.6691016555843453,10.0,10.669101655584345,96099.0,643.0,18,Optics
Colombia,3010.0,COL,92,0.8139187001848769,10.0,10.813918700184876,130357.0,1061.0,18,Optics
Colombia,3010.0,COL,94,0.0412933555326183,16.45459588563618,16.4958892411688,65242942.0,26941.0,20,Miscall. Manufactured Articles
Colombia,3010.0,COL,95,0.0285797955464644,10.071136033044038,10.099715828590503,15185553.0,4340.0,20,Miscall. Manufactured Articles
Colombia,3010.0,COL,96,0.0205637636631451,10.903457497206253,10.924021260869397,44417939.0,9134.0,20,Miscall. Manufactured Articles
Colombia,3010.0,COL,97,0.0,10.0,10.0,26118881.0,0.0,21,Works of Art
Colombia,3010.0,COL,98,0.0,10.0,10.0,278533353.0,0.0,21,Works of Art
Colombia,3010.0,COL,99,0.0,10.0,10.0,472043831.0,0.0,21,Works of Art
Venezuela,3070.0,VEN,1,0.0,10.0,10.0,29220.0,0.0,1,Live Animals
Venezuela,3070.0,VEN,3,0.0014883523430446,10.0,10.001488352343044,46158425.0,687.0,1,Live Animals
Venezuela,3070.0,VEN,4,77.73029573412559,10.0,87.73029573412559,852252.0,662458.0,1,Live Animals
Venezuela,3070.0,VEN,5,0.0,10.0,10.0,3732877.0,0.0,1,Live Animals
Venezuela,3070.0,VEN,7,0.1266147692967804,10.0,10.126614769296781,522056.0,661.0,2,Vegetable Products
Venezuela,3070.0,VEN,9,0.0112460772141035,10.0,10.011246077214103,10119084.0,1138.0,2,Vegetable Products
Venezuela,3070.0,VEN,10,2.787601414603703,10.0,12.787601414603703,48070.0,1340.0,2,Vegetable Products
Venezuela,3070.0,VEN,11,0.2623792175364337,10.0,10.262379217536434,1300789.0,3413.0,2,Vegetable Products
Venezuela,3070.0,VEN,15,5.054145611550701,10.0,15.054145611550702,2941882.0,148687.0,3,Fats & Oils
Venezuela,3070.0,VEN,16,0.0340593544172695,10.0,10.03405935441727,57449709.0,19567.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,17,7.581782821979043,10.0,17.581782821979044,137804.0,10448.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,18,2.018150067206796,10.0,12.018150067206797,15003691.0,302797.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,19,0.9135638680590542,10.0,10.913563868059054,10041553.0,91736.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,20,1.8897183685239176,10.0,11.889718368523917,468165.0,8847.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,21,3.969812398458599,10.0,13.969812398458599,5546383.0,220181.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,22,0.084259264865128,10.0,10.084259264865128,16351911.0,13778.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,23,0.0,10.0,10.0,341608.0,0.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,24,1.342119288725229,10.0,11.342119288725229,20639.0,277.0,4,"Food, Bev. & Tobacco"
Venezuela,3070.0,VEN,25,0.0,10.0,10.0,45745608.0,0.0,5,Mineral Products
Venezuela,3070.0,VEN,27,0.0670397174422863,0.6289246641164076,0.6959643815586939,4925217656.0,3301852.0,5,Mineral Products
Venezuela,3070.0,VEN,28,0.0,10.0,10.0,3097100.0,0.0,6,Chemicals
Venezuela,3070.0,VEN,29,0.5030171576660709,10.0,10.50301715766607,478799970.0,2408446.0,6,Chemicals
Venezuela,3070.0,VEN,32,3.4095238095238094,10.0,13.40952380952381,5250.0,179.0,6,Chemicals
Venezuela,3070.0,VEN,33,0.0,10.0,10.0,105862.0,0.0,6,Chemicals
Venezuela,3070.0,VEN,34,3.9994954644354985,10.0,13.999495464435498,95137.0,3805.0,6,Chemicals
Venezuela,3070.0,VEN,39,2.843730648280798,10.0,12.843730648280797,2436799.0,69296.0,7,Plastics
Venezuela,3070.0,VEN,40,1.938610662358643,10.0,11.938610662358643,11761.0,228.0,7,Plastics
Venezuela,3070.0,VEN,41,0.0,10.0,10.0,9899.0,0.0,8,Leather
Venezuela,3070.0,VEN,42,4.028660267676084,10.0,14.028660267676084,7397.0,298.0,8,Leather
Venezuela,3070.0,VEN,44,0.1384149984677622,9.902351942175573,10.040766940643335,2336452.0,3234.0,9,Wood Products
Venezuela,3070.0,VEN,48,0.0,10.0,10.0,899282.0,0.0,10,Pulp & Paper
Venezuela,3070.0,VEN,49,0.0,10.0,10.0,3337280.0,0.0,10,Pulp & Paper
Venezuela,3070.0,VEN,55,0.0,10.0,10.0,600.0,0.0,11,Textile & App.
Venezuela,3070.0,VEN,56,7.998951816305808,10.0,17.99895181630581,30529.0,2442.0,11,Textile & App.
Venezuela,3070.0,VEN,61,24.86883202806456,10.0,34.86883202806456,64993.0,16163.0,11,Textile & App.
Venezuela,3070.0,VEN,62,11.95016526824307,10.0,21.95016526824307,7866.0,940.0,11,Textile & App.
Venezuela,3070.0,VEN,63,6.474820143884892,10.0,16.47482014388489,1112.0,72.0,11,Textile & App.
Venezuela,3070.0,VEN,64,8.747923145741916,10.0,18.747923145741915,117365.0,10267.0,12,Footwear
Venezuela,3070.0,VEN,65,7.292418772563177,10.0,17.292418772563177,19390.0,1414.0,12,Footwear
Venezuela,3070.0,VEN,66,3.982683982683983,10.0,13.982683982683984,1155.0,46.0,12,Footwear
Venezuela,3070.0,VEN,68,0.0,10.0,10.0,2253583.0,0.0,13,Stone & Glass
Venezuela,3070.0,VEN,69,13.486370157819223,10.0,23.486370157819223,3485.0,470.0,13,Stone & Glass
Venezuela,3070.0,VEN,70,0.0586867335073824,10.10283890217415,10.161525635681533,1093944.0,642.0,13,Stone & Glass
Venezuela,3070.0,VEN,71,0.1078642806141965,10.0,10.107864280614196,3016754.0,3254.0,14,Jewelery
Venezuela,3070.0,VEN,72,0.0,2.1655106596908604,2.1655106596908604,117358.0,0.0,15,Base Metals
Venezuela,3070.0,VEN,73,2.4872809496890897,10.0,12.48728094968909,118523.0,2948.0,15,Base Metals
Venezuela,3070.0,VEN,74,0.5983922247783493,8.541489389200507,9.139881613978856,1934350.0,11575.0,15,Base Metals
Venezuela,3070.0,VEN,76,0.7164545408106271,11.03212565769494,11.748580198505566,1781411.0,12763.0,15,Base Metals
Venezuela,3070.0,VEN,82,0.0,10.0,10.0,3460.0,0.0,15,Base Metals
Venezuela,3070.0,VEN,83,5.181998060227234,10.0,15.181998060227233,848553.0,43972.0,15,Base Metals
Venezuela,3070.0,VEN,84,0.3952872135781393,13.26387623523052,13.659163448808659,1487273.0,5879.0,16,Mach. & Elec. Equipment
Venezuela,3070.0,VEN,85,3.717613778717245,9.960821095969177,13.678434874686422,17805373.0,661935.0,16,Mach. & Elec. Equipment
Venezuela,3070.0,VEN,87,6.4470871191876,24.62419828968466,31.07128540887226,119744.0,7720.0,17,Transportation Rq.
Venezuela,3070.0,VEN,88,0.0,10.0,10.0,207930.0,0.0,17,Transportation Rq.
Venezuela,3070.0,VEN,89,2.0775860333058134,10.0,12.077586033305813,198644.0,4127.0,17,Transportation Rq.
Venezuela,3070.0,VEN,90,0.0,10.0,10.0,58951.0,0.0,18,Optics
Venezuela,3070.0,VEN,91,4.409090909090909,10.0,14.40909090909091,2200.0,97.0,18,Optics
Venezuela,3070.0,VEN,92,3.505434782608696,10.0,13.505434782608695,3680.0,129.0,18,Optics
Venezuela,3070.0,VEN,94,0.9544132477820488,10.0,10.95441324778205,68419.0,653.0,20,Miscall. Manufactured Articles
Venezuela,3070.0,VEN,95,0.0,10.0,10.0,72000.0,0.0,20,Miscall. Manufactured Articles
Venezuela,3070.0,VEN,96,8.323851882498966,10.0,18.323851882498964,116016.0,9657.0,20,Miscall. Manufactured Articles
Venezuela,3070.0,VEN,97,0.0,10.0,10.0,3623688.0,0.0,21,Works of Art
Venezuela,3070.0,VEN,98,0.0,10.0,10.0,14580540.0,0.0,21,Works of Art
Venezuela,3070.0,VEN,99,0.0,10.0,10.0,2010307.0,0.0,21,Works of Art
Guyana,3120.0,GUY,1,0.0,10.0,10.0,219541.0,0.0,1,Live Animals
Guyana,3120.0,GUY,3,0.0,10.0,10.0,19056868.0,0.0,1,Live Animals
Guyana,3120.0,GUY,4,0.1839080459770115,10.0,10.183908045977011,2175.0,4.0,1,Live Animals
Guyana,3120.0,GUY,7,1.0986711311080883,10.0,11.098671131108087,47785.0,525.0,2,Vegetable Products
Guyana,3120.0,GUY,8,0.0,10.0,10.0,471390.0,0.0,2,Vegetable Products
Guyana,3120.0,GUY,9,0.0,10.0,10.0,401041.0,0.0,2,Vegetable Products
Guyana,3120.0,GUY,10,0.0,10.0,10.0,28200.0,0.0,2,Vegetable Products
Guyana,3120.0,GUY,11,0.2511160714285714,10.0,10.251116071428571,17920.0,45.0,2,Vegetable Products
Guyana,3120.0,GUY,13,0.0,10.0,10.0,12000.0,0.0,2,Vegetable Products
Guyana,3120.0,GUY,15,0.0,10.0,10.0,271189.0,0.0,3,Fats & Oils
Guyana,3120.0,GUY,17,0.0,10.0,10.0,14822467.0,0.0,4,"Food, Bev. & Tobacco"
Guyana,3120.0,GUY,19,0.0,10.0,10.0,1784412.0,0.0,4,"Food, Bev. & Tobacco"
Guyana,3120.0,GUY,20,0.0,10.0,10.0,402534.0,0.0,4,"Food, Bev. & Tobacco"
Guyana,3120.0,GUY,21,0.2140423864218745,10.0,10.214042386421875,663420.0,1420.0,4,"Food, Bev. & Tobacco"
Guyana,3120.0,GUY,22,0.0002503655666701,10.0,10.00025036556667,7588903.0,19.0,4,"Food, Bev. & Tobacco"
Guyana,3120.0,GUY,25,0.0,10.0,10.0,37318671.0,0.0,5,Mineral Products
Guyana,3120.0,GUY,26,0.0,10.0,10.0,39707852.0,0.0,5,Mineral Products
Guyana,3120.0,GUY,27,0.1114059395918262,9.376349921303156,9.487755860894982,4879045067.0,5435546.0,5,Mineral Products
Guyana,3120.0,GUY,28,0.0450047467012478,10.0,10.045004746701247,731034.0,329.0,6,Chemicals
Guyana,3120.0,GUY,29,0.0,10.0,10.0,116326004.0,0.0,6,Chemicals
Guyana,3120.0,GUY,33,0.0,10.0,10.0,79407.0,0.0,6,Chemicals
Guyana,3120.0,GUY,38,6.500156895734439,10.0,16.500156895734438,149781.0,9736.0,6,Chemicals
Guyana,3120.0,GUY,39,2.796535616489276,10.0,12.796535616489276,80707.0,2257.0,7,Plastics
Guyana,3120.0,GUY,40,2.5331724969843186,10.0,12.533172496984319,829.0,21.0,7,Plastics
Guyana,3120.0,GUY,42,8.177312775330396,10.0,18.177312775330396,3632.0,297.0,8,Leather
Guyana,3120.0,GUY,44,0.0,10.0,10.0,7367169.0,0.0,9,Wood Products
Guyana,3120.0,GUY,48,0.0,10.0,10.0,17285.0,0.0,10,Pulp & Paper
Guyana,3120.0,GUY,49,0.0,10.0,10.0,2333.0,0.0,10,Pulp & Paper
Guyana,3120.0,GUY,61,,,,0.0,0.0,11,Textile & App.
Guyana,3120.0,GUY,62,6.896551724137931,10.0,16.89655172413793,435.0,30.0,11,Textile & App.
Guyana,3120.0,GUY,71,0.0,10.0,10.0,16614325.0,0.0,14,Jewelery
Guyana,3120.0,GUY,72,0.0,0.0,0.0,5529.0,0.0,15,Base Metals
Guyana,3120.0,GUY,73,2.740314278775817,10.0,12.740314278775816,337662.0,9253.0,15,Base Metals
Guyana,3120.0,GUY,74,0.0,10.0,10.0,623603.0,0.0,15,Base Metals
Guyana,3120.0,GUY,76,0.8520679032575211,37.46280395883856,38.31487186209608,15257.0,130.0,15,Base Metals
Guyana,3120.0,GUY,84,1.4954057330978432,32.51637847128523,34.01178420438307,1856553.0,27763.0,16,Mach. & Elec. Equipment
Guyana,3120.0,GUY,85,0.2523345138783983,8.530920769200643,8.783255283079042,178731.0,451.0,16,Mach. & Elec. Equipment
Guyana,3120.0,GUY,86,0.0,10.0,10.0,38120.0,0.0,17,Transportation Rq.
Guyana,3120.0,GUY,88,0.0,10.0,10.0,302108.0,0.0,17,Transportation Rq.
Guyana,3120.0,GUY,90,0.2855713937780389,10.0,10.285571393778039,537869.0,1536.0,18,Optics
Guyana,3120.0,GUY,94,0.0333277787035494,10.0,10.03332777870355,48008.0,16.0,20,Miscall. Manufactured Articles
Guyana,3120.0,GUY,95,0.0,10.0,10.0,57704.0,0.0,20,Miscall. Manufactured Articles
Guyana,3120.0,GUY,97,0.0,10.0,10.0,43536.0,0.0,21,Works of Art
Guyana,3120.0,GUY,98,0.0,10.0,10.0,71542087.0,0.0,21,Works of Art
Guyana,3120.0,GUY,99,0.0,10.0,10.0,1121890.0,0.0,21,Works of Art
Suriname,3150.0,SUR,1,0.303608356676806,10.0,10.303608356676806,349134.0,1060.0,1,Live Animals
Suriname,3150.0,SUR,3,0.0,10.0,10.0,47566817.0,0.0,1,Live Animals
Suriname,3150.0,SUR,9,0.0,10.0,10.0,3049.0,0.0,2,Vegetable Products
Suriname,3150.0,SUR,19,0.0,10.0,10.0,2310.0,0.0,4,"Food, Bev. & Tobacco"
Suriname,3150.0,SUR,22,0.0,10.0,10.0,23542.0,0.0,4,"Food, Bev. & Tobacco"
Suriname,3150.0,SUR,26,0.0,10.0,10.0,21009666.0,0.0,5,Mineral Products
Suriname,3150.0,SUR,27,0.0626469317840857,9.95420545922216,10.016852391006246,2729583.0,1710.0,5,Mineral Products
Suriname,3150.0,SUR,39,0.4093206192403558,10.0,10.409320619240356,43731.0,179.0,7,Plastics
Suriname,3150.0,SUR,40,2.872926185262285,11.862220299728747,14.735146484991033,332901.0,9564.0,7,Plastics
Suriname,3150.0,SUR,42,8.980213089802131,10.0,18.98021308980213,1314.0,118.0,8,Leather
Suriname,3150.0,SUR,44,0.0580009267285167,9.833922648864904,9.89192357559342,3420635.0,1984.0,9,Wood Products
Suriname,3150.0,SUR,63,0.8424336973478939,10.0,10.842433697347893,3205.0,27.0,11,Textile & App.
Suriname,3150.0,SUR,71,0.0,10.0,10.0,1210748.0,0.0,14,Jewelery
Suriname,3150.0,SUR,73,12.177619510089563,21.01435200172656,33.19197151181612,37068.0,4514.0,15,Base Metals
Suriname,3150.0,SUR,74,0.0,10.0,10.0,2225341.0,0.0,15,Base Metals
Suriname,3150.0,SUR,76,0.0772928190140334,11.886588890767534,11.963881709781568,124203.0,96.0,15,Base Metals
Suriname,3150.0,SUR,84,1.8197768169620816,13.087532464269453,14.907309281231534,4218869.0,76774.0,16,Mach. & Elec. Equipment
Suriname,3150.0,SUR,85,1.185336235868864,21.936427706811696,23.12176394268056,413891.0,4906.0,16,Mach. & Elec. Equipment
Suriname,3150.0,SUR,87,2.50002784321748,24.033447617529152,26.533475460746633,1705981.0,42650.0,17,Transportation Rq.
Suriname,3150.0,SUR,90,0.0,10.0,10.0,381857.0,0.0,18,Optics
Suriname,3150.0,SUR,97,0.0,10.0,10.0,447500.0,0.0,21,Works of Art
Suriname,3150.0,SUR,98,0.0,10.0,10.0,6108347.0,0.0,21,Works of Art
Suriname,3150.0,SUR,99,0.0,10.0,10.0,963394.0,0.0,21,Works of Art
French Guiana,3170.0,GUF,3,0.0,10.0,10.0,1535137.0,0.0,1,Live Animals
French Guiana,3170.0,GUF,32,1.803739864305808,10.0,11.803739864305808,6043.0,109.0,6,Chemicals
French Guiana,3170.0,GUF,39,,,,0.0,0.0,7,Plastics
French Guiana,3170.0,GUF,62,15.98694942903752,10.0,25.98694942903752,613.0,98.0,11,Textile & App.
French Guiana,3170.0,GUF,82,0.0,10.0,10.0,190079.0,0.0,15,Base Metals
French Guiana,3170.0,GUF,84,0.0,12.945161389203935,12.945161389203935,32623.0,0.0,16,Mach. & Elec. Equipment
French Guiana,3170.0,GUF,85,0.0,39.95358090185676,39.95358090185676,7540.0,0.0,16,Mach. & Elec. Equipment
French Guiana,3170.0,GUF,90,0.0,10.0,10.0,13414.0,0.0,18,Optics
French Guiana,3170.0,GUF,97,0.0,10.0,10.0,2865.0,0.0,21,Works of Art
French Guiana,3170.0,GUF,98,0.0,10.0,10.0,26326.0,0.0,21,Works of Art
French Guiana,3170.0,GUF,99,0.0,10.0,10.0,5460.0,0.0,21,Works of Art
Ecuador,3310.0,ECU,1,0.0,10.0,10.0,692760.0,0.0,1,Live Animals
Ecuador,3310.0,ECU,2,6.397096066182678,10.0,16.397096066182677,118460.0,7578.0,1,Live Animals
Ecuador,3310.0,ECU,3,0.000106274541245,10.0,10.000106274541245,1419907329.0,1509.0,1,Live Animals
Ecuador,3310.0,ECU,4,18.60723033979891,10.0,28.60723033979891,561744.0,104525.0,1,Live Animals
