hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
1512190025,"Sunflower-seed Oil, Refined, Nt Chem Mod, Cert Org (kg)",311224.0,,only_2023
1512190035,"Sunflower-seed Oil, Refined, Not Chemly Mod,nes (kg)",311224.0,,only_2023
2304000010,"Soybean Oilcake/solid Res,wh/not Ground,cert Org (kg)",311224.0,,only_2023
2304000090,"Soybean Oilcake & Oth Solid Res,wh/not Ground,nes (kg)",311224.0,,only_2023
1512110025,"Sunflower-seed Oil, Crude, Not Chem Mod, Cert Org (kg)",311224.0,,only_2023
1512110035,"Sunflower-seed Oil, Crude, Not Chemically Mod, Nes (kg)",311224.0,,only_2023
701905037,"White Potatoes, Fresh/chill, Lt=1200 Kg Net, Nesoi (kg)",311421.0,,only_2023
701905041,"Potatoes, Fresh Or Chilled, Lt=1200 Kg Net, Nesoi (kg)",311421.0,,only_2023
2009896515,"Tart Cherry Juice Concentrate,unfermented,cert Org (l)",311421.0,,only_2023
2009896520,"Tart Cherry Juice Concen,unfermented,oth Th Org (l)",311421.0,,only_2023
2009896530,"Tart Cherry Juice, Unfermented, Cert Organic (l)",311421.0,,only_2023
2009896540,"Tart Cherry Juice, Unfermented,oth Th Org (l)",311421.0,,only_2023
2009896550,"Cherry Juice, Unfermented, Nesoi (l)",311421.0,,only_2023
2206009015,Mix Fermented Bev Alum Cont Nt Ov 4 Liters Nesoi (l),312130.0,,only_2023
2206009025,"Mixtures Fermented Beverages,nt Ov 4 Liters Nesoi (l)",312130.0,,only_2023
9404901030,"Bed Pillows Of Cotton, Desc In St Nt 4,foam Fill (no)",314120.0,,only_2023
9404901060,"Bed Pillows Of Cotton, Desc In St Nt 4, Other Fill (no)",314120.0,,only_2023
9404901090,"Pillows,cushions & Similar Furnishings,cotton,nes (no)",314120.0,,only_2023
9404902030,"Bed Pillows, Desc In St Nt 4, Foam Fill, Nesoi (no)",314120.0,,only_2023
9404902060,"Bed Pillows, Desc In St Nt 4, Other Fill, Nesoi (no)",314120.0,,only_2023
9404902090,"Pillows, Cushions And Similar Furnishing, Nesoi (no)",314120.0,,only_2023
9404909605,"Articl Of Bedding & Sim Furnishng,shell Of Cotton (no)",314120.0,,only_2023
9404909622,"Articl Of Beddng & Sim Frnshng,shell  Mn Md Fbr (no)",314120.0,,only_2023
9404909623,"Artcl Bedding&similar Frnshng, Cont 85 Perc Silk (no)",314120.0,,only_2023
9404909636,"Artcl Bedding&similar Frnshng,shell Txtl Mat,nes (no)",314120.0,,only_2023
9404909670,"Articles Of Bedding And Similar Furnishings, Nesoi (no)",314120.0,,only_2023
6307909842,"N95 Respirators Of Textiles, Surgical (no)",314999.0,,only_2023
6307909844,"N95 Respirators Of Textiles, Nesoi (no)",314999.0,,only_2023
6115298010,"Panty Hose And Tights Of Cotton,knit,exc Grad Comp (dpr)",315120.0,315110.0,both_years
6115298020,"Panty Hose Of Wool/fah, Knit, Exc Grad Comp Hose (dpr)",315120.0,315110.0,both_years
6115298040,"Panty Hose & Tight Con Lt 70% Silk, Knit, Nesoi (dpr)",315120.0,315110.0,both_years
6115956000,"Socks,ot Hosry,ftwr W/out Sls Cot Cont Lace, Knit (dpr)",315120.0,315110.0,both_years
6115301000,"Women's Hose Meas Lt 67 Dctx/yrn Cont 70% Slk,knit (dpr)",315120.0,315110.0,both_years
6115959000,"Socks & Ot Hosry & Ftwr W/out Soles Of Ot Cot,knit (dpr)",315120.0,315110.0,both_years
6115309010,"Women's Hose Meas Lt 67 Dctx/yarn Of mmf, Knit (dpr)",315120.0,315110.0,both_years
6115309030,Women's Hose Meas Lt 67 Dctx/yn Con Lt 70% Slk Knt (dpr),315120.0,315110.0,both_years
6115966010,"Scks,hsry,ftwr W/o Syn Cnt Lace,knt, Gt=23%wl/fah (dpr)",315120.0,315110.0,both_years
6115966020,"Socks,ot Hosry,ftwr W/out Sl Synfib Cont Lace,knit (dpr)",315120.0,315110.0,both_years
6115969010,"Scks,hsry, Syn Fib,knt;gt= 23% Wl/fa,exc Grad Comp (dpr)",315120.0,315110.0,both_years
6115969020,"Socks Ot Hosry, Syn Fib, Knit, Nesoi (dpr)",315120.0,315110.0,both_years
6115991410,"Scks,hsry,ftwr W/o Artfib Lace,knt; Gt=23% Wl/fah (dpr)",315120.0,315110.0,both_years
6115991420,"Socks,ot Hosry,ftwr W/out Sl Artfib Cont Lace,knit (dpr)",315120.0,315110.0,both_years
6115991910,"Socks,hsry,ftwr W/o Soles Artfib Knt;gt=23% Wl/fah (dpr)",315120.0,315110.0,both_years
6115991920,"Socks Ot Hosry, Ftwr W/out Soles Ot Art Fib, Knit (dpr)",315120.0,315110.0,both_years
6115994000,"Sck,ot Hsry,ftwr W/out Sl Cont 70% More Silk, Knit (dpr)",315120.0,315110.0,both_years
6115210010,"Tight Of Syn Fib Meas Lt 67 Dectex/sngl Yarn,knit (dpr)",315120.0,315110.0,both_years
6115210020,"Pnty Hse Of Syn Fib Meas Lt 67 Dectex/sngl Yrn, Kt (dpr)",315120.0,315110.0,both_years
6115999000,"Socks Ot Hosry, Ftwr W/out Sole Con Lt 70% Silk Kt (dpr)",315120.0,315110.0,both_years
6115220000,"Panty Hose & Tght Syn Fib &gt;=67 Dctx/sngl Yrn, Knit (dpr)",315120.0,315110.0,both_years
6111305050,Babies' Socks And Booties Of Knit Synthetic Fibers (dpr),315120.0,315110.0,both_years
6111206050,Babies' Socks And Booties Of Knit Cotton (dpr),315120.0,315110.0,both_years
6115940000,"Socks & Ot Hosry & Ftwr W/out Appld Sls Wool, Knit (dpr)",315120.0,315110.0,both_years
6115294000,"Panty Hose & Tight Con Gt=70% Slk/slk Waste, Knit (dpr)",315120.0,315110.0,both_years
6117802000,"Ties Bow Ties & Cravats Silk Gt=70% Wgt Silk, Knit (doz)",315120.0,315190.0,both_years
6117803010,"Headbands, Ponytail Holders, Etc; Gt=70% Silk, Knt (doz)",315120.0,315190.0,both_years
6117803090,"Clothing Accessories Nesoi Cont Gt=70% Silk, Knit (doz)",315120.0,315190.0,both_years
6117808500,"Headbands/p-tail Holders/etc;tn Gt=70% Silk,knit (doz)",315120.0,315190.0,both_years
6117808710,"Ties, Bow Ties And Cravats Of Cotton, Knit (doz)",315120.0,315190.0,both_years
6117808720,"Ties, Bow Ties And Cravats Of Wool, Knit (doz)",315120.0,315190.0,both_years
6117808730,"Ties, Bow Ties & Cravats Of Manmade Fibers, Knit (doz)",315120.0,315190.0,both_years
6117808770,"Ties, Bow Ties & Cravats,knit, Oth Text Mat, Nesoi (doz)",315120.0,315190.0,both_years
6505001525,"Hdgr,ktd Vsrs/hdwr,w-no Crwn Cvr,oth Thn Baby,cot (doz)",315120.0,315190.0,both_years
6505001540,Knitted Cotton Headgear: Nesoi (doz),315120.0,315190.0,both_years
6505001560,"Hats&other Headgear,knitted Of Flax Or Flax&cotton (doz)",315120.0,315190.0,both_years
6505003045,Kt Wl Visors & Oth Hdgr W/o Cov For Crown Of Head (doz),315120.0,315190.0,both_years
6505003090,Knit Or Crocheted Wool Headgear : Nesoi (doz),315120.0,315190.0,both_years
6505005045,"Kt/croch mmf Visr&oth Hdgr W/o Cov Crown,wh/pt Brd (doz)",315120.0,315190.0,both_years
6505005090,"Knit Or Crocheted mmf Headgear, Wh/pt Brd : Nesoi (doz)",315120.0,315190.0,both_years
6505006040,Hats Etc Ex Baby mmf Knt/crch In Piece Nt In Braid (doz),315120.0,315190.0,both_years
6505006045,"Kt/croch mmf Visor&oth Hdgr W/o Cov Crown,n Pt Brd (doz)",315120.0,315190.0,both_years
6505006090,"Knit/crocheted mmf Headgear,not Part Braid:nesoi (doz)",315120.0,315190.0,both_years
6505009050,"Hats/other Hdgr,knitted Or Crocheted,of Paper Yarn (doz)",315120.0,315190.0,both_years
6505009076,"Hats/other Headgear, Kntd/crchtd, Unspun Veg Fib (doz)",315120.0,315190.0,both_years
6505009089,"Hats/other Headgear, Knitted Or Crocheted, Nesoi (doz)",315120.0,315190.0,both_years
9810009000,Prayer Shawls & Headwear For Religious Observances (kg),315120.0,315190.0,both_years
6117101000,"Shawls Scarves Mufflers Mantillas Veils Wool, Knit (doz)",315120.0,315190.0,both_years
6117102010,"Shawls Scarves Mufflers Etc mmf Gt=23% Wool, Knit (doz)",315120.0,315190.0,both_years
6117102030,"Shawls Scarves Mufflers Etc Manmade Fib Nesoi, Kt (doz)",315120.0,315190.0,both_years
6117104000,Shawls Scarv Muffler Mantilla Veils Gt=70% Silk Kt (doz),315120.0,315190.0,both_years
6117106010,Shawls Scarves Mufflers Mantillas Veils Cotton Knt (doz),315120.0,315190.0,both_years
6117106020,"Shawls Scarves Mufflers Etc Tex Matl Nesoi, Knit (doz)",315120.0,315190.0,both_years
6206403033,"Women Blouses Of mmf Lt 36% Flax Fib N K,hosp,lab (doz)",315250.0,,only_2023
6206403035,"Women's Blouses Of mmf Lt 36% Flax Fib Nt Knit,nes (doz)",315250.0,,only_2023
6206303043,"Women's Blouses, Shirts Of Cotton Nt Knit,hosp,lab (doz)",315250.0,,only_2023
6206303045,"Women's Blouses, Shirts Of Cotton Not Knit Nesoi (doz)",315250.0,,only_2023
6203424514,"Men's Trousers & Breeches Of Cotton,n K,hosp,lab (doz)",315250.0,,only_2023
6203424518,"Men's Trousers & Breeches Of Cotton, Nt Knit Nesoi (doz)",315250.0,,only_2023
6211421082,"W/g Garments Of Cotton,n K,surg Gown,hosp,lab (doz)",315250.0,,only_2023
6211421088,"W/g Garments Nes  Of Cotton,not Knit,hosp,lab (doz)",315250.0,,only_2023
6211421092,"W/g Garments Nesoi Of Cotton, Not Knit (doz)",315250.0,,only_2023
6211431059,"W & G Tops Ot Cam Bustiers Bandos,mmf,use In Hosp (doz)",315250.0,,only_2023
6211431062,W & G Tops Ot Cam Bustiers Bandos Etc Of mmf Nesoi (doz),315250.0,,only_2023
6211431082,"W/g Garments,mn-md Fbr,nt Knit,surg Gown,hosp,labs (doz)",315250.0,,only_2023
6211431088,"W/g Garments,mn-md Fbr,nt Knit,surg Gown,hosp,labs (doz)",315250.0,,only_2023
6211431092,"W/g Garments Nesoi Of Man-made Fibers, Not Knit (doz)",315250.0,,only_2023
6203439009,"Men Trouser Breeches,oth Syn Fbr,use In Hosp,labs (doz)",315250.0,,only_2023
6203439011,"Men's Trousers & Breeches Of Oth Syn Fibers, Nesoi (doz)",315250.0,,only_2023
6204628014,"Women Trousers & Breeches Cotton Not Knit,hosp,lab (doz)",315250.0,,only_2023
6204628018,Women's Trousers & Breeches Cotton Not Knit Nesoi (doz),315250.0,,only_2023
6204639009,"W Trouser Syn Fib Lt 36% Wt W/fah, N K Hosp (doz)",315250.0,,only_2023
6204639011,"W Trouser Etc Syn Fib Lt 36% Wt W/fah, N K Nesoi (doz)",315250.0,,only_2023
6205302071,"Men Shirt Ex Drss mmf  Lt 36% W/fah, N K,hosp,lab (doz)",315250.0,,only_2023
6205302073,"Men Shirts Ex Dress mmf Nesoi Lt 36% W/fah, Nt Kt (doz)",315250.0,,only_2023
6211339042,"M/b mmf Shirts Excluded From Hdng 6205;hosp,lab (doz)",315250.0,,only_2023
6211339044,M/b mmf Shirts Excluded From Hdng 6205;  Nesoi (doz),315250.0,,only_2023
6205202063,"Men's Shirts Of Cotton, Nt Knit, Hosp,lab,clinic (doz)",315250.0,,only_2023
6205202067,"Men's Shirts Of Cotton, Not Knit, Nesoi (doz)",315250.0,,only_2023
6103106010,"M/b Jacket Imp As Part Of Suit Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6103106015,"M/b Trousers Etc Imp As Pt Of Suit Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6103106030,"M/b Waistcoats Imp As Part Of Suit Of Cotton, Knit (doz)",315250.0,315220.0,both_years
6103107000,"M/b Suits Of Silk Containing 70% Silk/waste, Knit (no)",315250.0,315220.0,both_years
6211111010,"Men's Swimwear Of Man-made Fibers, Not Knit (doz)",315250.0,315220.0,both_years
6211111020,"Boys' Swimwear Of Man-made Fibers, Not Knit (doz)",315250.0,315220.0,both_years
6203116000,"M/b Sts Of Wl Lt 30 Slk, Nt Knt/crhd Wl Lteq 18.5m (no)",315250.0,315220.0,both_years
6103109010,"M/b Jckts As Suit Pts Of Ot Tex Subj Cot Res, Knit (doz)",315250.0,315220.0,both_years
6103109020,"M/b Trsrs As Suit Pts Of Ot Tex Subj Cot Res, Knit (doz)",315250.0,315220.0,both_years
6103109030,"M/b Wscts As Suit Pts Of Ot Tex Subj Cot Res, Knit (doz)",315250.0,315220.0,both_years
6103109040,"M/b Suits Of Other Tex Material Subj Wool Res,knit (no)",315250.0,315220.0,both_years
6103109050,"M/b Suits Of Other Tex Material Subj mmf Res, Knit (no)",315250.0,315220.0,both_years
6103109080,"M/b Suits Of Textile Materials Nesoi, Knit (no)",315250.0,315220.0,both_years
6211114000,"M/b Swimwear Cont Gt=70% Silk, Not Knit (doz)",315250.0,315220.0,both_years
6203119000,"M/b Suits Of Wool Lt 30% Slk, Nt Knt/crchtd Nesoi (no)",315250.0,315220.0,both_years
6110190015,"Men's Sweaters Of Fine Animal Hair, Knit, Nesoi (doz)",315250.0,315220.0,both_years
6110190025,"Boys' Sweaters Of Fine Animal Hair, Knit, Nesoi (doz)",315250.0,315220.0,both_years
6110190050,"M/b Vest (exc Swter Vest) Of Fne Anml Hir,kt,nesoi (doz)",315250.0,315220.0,both_years
6110190070,"M/b Sweatshirts & Sim Art,fine Anml Hair,kt,nesoi (doz)",315250.0,315220.0,both_years
6203121000,"M/b Suits Synthet Fib Gt=36 Percent Wool, Not Knit (no)",315250.0,315220.0,both_years
6203122010,"Men's Suits Synthetic Fib Not 36% Wool, Not Knit (no)",315250.0,315220.0,both_years
6203122020,"Boys' Suits Synthetic Fib Not 36% Wool, Not Knit (no)",315250.0,315220.0,both_years
6211118010,"Men's Swimwear Of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6211118020,"Boys' Swimwear Of Cotton, Not Knit (doz)",315250.0,315220.0,both_years
6211118040,"M/b Swimwr Con Lt 70% By Wgt Slk/slk Wst, Not Knt (doz)",315250.0,315220.0,both_years
6207191000,M/b Underpants&briefs Ot Gt=70% By Wgt Slk/slk Ws (doz),315250.0,315220.0,both_years
6203391010,M/b Jckt/blzr Note 3(a) Art Fib Gt=36%wool Nt Knit (no),315250.0,315220.0,both_years
6203391020,M/b Jacket/blazr Art Fib Gt=36%wool Not Knit Nesoi (doz),315250.0,315220.0,both_years
6203392010,"Men's Suit Jckt/blzr Art Fib N Gt 36% Wool,n Kt (doz)",315250.0,315220.0,both_years
6203392020,"Boys' Suit Jckt/blzr Art Fib N Gt 36% Wool,n Kt (doz)",315250.0,315220.0,both_years
6110201010,"Men's/boys' Sweaters Of Cottn, Ge 36% Flax Fb Knit (doz)",315250.0,315220.0,both_years
6110201022,"M/b Vests Ex Sweater Of Cot Cont 36% Flax Fib,knit (doz)",315250.0,315220.0,both_years
6110201026,M/b Pullov Etc Cotton Knit To Shape 36% Flax Fiber (doz),315250.0,315220.0,both_years
6110201029,M/b Pullovers Etc Cotton Gt=36% Flax Fibers Nesoi (doz),315250.0,315220.0,both_years
6210209030,"M/b N Kt Garments Nesoi, 70% Or More Silk, An Rpo (doz)",315250.0,315220.0,both_years
6210209040,"M/b N Kt Garments Nesoi, 70% Or More Silk, Anorak (doz)",315250.0,315220.0,both_years
6110202010,"Men's Sweaters Of Other Cotton, Knit (doz)",315250.0,315220.0,both_years
6110202015,"Boys' Sweaters Of Other Cotton, Knit (doz)",315250.0,315220.0,both_years
6110202030,"M/b Vests (exc Sweater Vest) Of Oth Cotton, Knit (doz)",315250.0,315220.0,both_years
6110202041,"Men Sweatshirts Of Cotton, Knitted Or Crocheted (doz)",315250.0,315220.0,both_years
6110202044,"Boy Sweatshirts Of Cotton, Knitted Or Crocheted (doz)",315250.0,315220.0,both_years
6110202067,M/b Pullov Cotton Knit To Shape Lt 36% Flax Fibers (doz),315250.0,315220.0,both_years
6110202069,"M/b Pullovers Of Cotton, Lt 36% Flax Fibers, Nesoi (doz)",315250.0,315220.0,both_years
6211390310,"M/b Track Suit Trousers Of Wool, Not Knit Or C Rpo (doz)",315250.0,315220.0,both_years
6211390320,"M/b Track Suit Ex Trousers Of Wool, N Kt Ot Cr Rpo (doz)",315250.0,315220.0,both_years
6211390330,"Men's Or Boys' Shirts Of Wool, Not Knit/croche Rpo (doz)",315250.0,315220.0,both_years
6211390340,"Men's Or Boys' Vests Of Wool, Not Knit Or Croc Rpo (doz)",315250.0,315220.0,both_years
6211390345,"Men's Or Boys' Ot Jackets Nesoi,of Wl, Nt Kt  Rpo (doz)",315250.0,315220.0,both_years
6211390351,"Men's Or Boys' Ot Garments Nesoi Of Wl, N Kt  Rpo (doz)",315250.0,315220.0,both_years
6203395000,"M/b Suit-type Jacket Con Gt=70% Slk/slk Wst, Nt Kt (doz)",315250.0,315220.0,both_years
6211390710,"M/b N Kt Grmnt Nesoi 70% Silk Or More, Cvralls Rpo (doz)",315250.0,315220.0,both_years
6211390720,"M/b N Kt Grmnt Nesoi 70% Silk Or More, Snsuts, Rpo (doz)",315250.0,315220.0,both_years
6211390730,"M/b N Kt Grmt Nesoi,trk Sts,70% Silk Or More,  Rpo (doz)",315250.0,315220.0,both_years
6211390740,"M/b N Kt Grmt, Trk Sut Nesoi 70% Silk Or More, Rpo (doz)",315250.0,315220.0,both_years
6211390750,"M/b N Kt Grmt Nesoi 70% Silk Or More, Excl Shi Rpo (doz)",315250.0,315220.0,both_years
6211390760,"M/b N Knit Grment Nesoi 70% Silk Or More, Vest Rpo (doz)",315250.0,315220.0,both_years
6211390770,"M/b Not Knit Grmnt Nesoi 70% Silk Or More, Jac Rpo (doz)",315250.0,315220.0,both_years
6211390790,"M/b Not Knit Garment Nesoi 70% Silk Or More,  Rpo (doz)",315250.0,315220.0,both_years
6211391510,"M/b Coverall & Smlr Apparel Tex Mtrl Nesoi,  Rpo (doz)",315250.0,315220.0,both_years
6211391520,"M/b Washsuits & Smlr Apparel Tex Mtrl Nesoi,  Rpo (doz)",315250.0,315220.0,both_years
6211391530,"M/b Tracksuit Trousers Tex Material Nesoi,  Rpo (doz)",315250.0,315220.0,both_years
6211391540,"M/b Track Suit Ex Trousers Tex Material Nesoi, Rpo (doz)",315250.0,315220.0,both_years
6211391550,M/b Shirts Text Mat Nesoi Lt 70% Slk/slk Wst  Rpo (doz),315250.0,315220.0,both_years
6211391560,M/b Vests Text Mat Nesoi Lt 70% Slk/slk Wst  Rpo (doz),315250.0,315220.0,both_years
6211391570,"M/b Jackt,ot Tex Mat Nesoi Lt 70% Slk/slk Wst  Rpo (doz)",315250.0,315220.0,both_years
6211391590,M/b Grmnt Ot Tex Mat Nesoi Lt 70% Slk/slk Wst  Rpo (doz),315250.0,315220.0,both_years
6211393010,"M/b Track Suit Trousers Of Wool, Not Knit  Nesoi (doz)",315250.0,315220.0,both_years
6211393020,"M/b Track Suit Ex Trousers Of Wool, N Kt Ot  Nesoi (doz)",315250.0,315220.0,both_years
6211393030,"Men's Or Boys' Shirts Of Wool, Not Knit/croc Nesoi (doz)",315250.0,315220.0,both_years
6211393040,"Men's Or Boys' Vests Of Wool, Not Knit Or Cr Nesoi (doz)",315250.0,315220.0,both_years
6211393045,"Men's Or Boys' Ot Jackets Nesoi,of Wl, Nt Kt Or Cr (doz)",315250.0,315220.0,both_years
6211393051,"Men's Or Boys' Ot Garments Nesoi Of Wl, N Kt Or Cr (doz)",315250.0,315220.0,both_years
6107191000,"M/b Underpants Ot Tex Mat Cont 70% More Silk, Knit (doz)",315250.0,315220.0,both_years
6207199010,"M/b Underpants And Briefs Manmade Fibers, Nt Knit (doz)",315250.0,315220.0,both_years
