Country,impVal,hs_code,hs2_code
Australia,19365.0,1905310029,19
Australia,5534245.0,1905310049,19
Fiji,425458.0,1905310049,19
New Zealand,404235.0,1905310049,19
Australia,125593.0,1905320041,19
Australia,6991.0,1905320049,19
Australia,19726.0,1905901049,19
Australia,76256.0,1905901050,19
New Zealand,132868.0,1905901050,19
Australia,3713076.0,1905901090,19
Fiji,54029.0,1905901090,19
New Zealand,199368.0,1905901090,19
Australia,2717114.0,1905909030,19
Fiji,1050900.0,1905909030,19
Australia,421361.0,1905909090,19
Fiji,436782.0,1905909090,19
New Zealand,3365.0,1905909090,19
Fiji,14007.0,2001904500,20
Fiji,281508.0,2001906000,20
Australia,3428354.0,2003100127,20
Australia,332312.0,2003901000,20
Australia,16992.0,2003908010,20
Australia,2743921.0,2003908090,20
Australia,10753708.0,2004908585,20
Fiji,55150.0,2004908585,20
Australia,6652399.0,2004908595,20
Australia,13195.0,2005200020,20
Fiji,2182.0,2005200020,20
New Zealand,14713.0,2005200020,20
Australia,137182.0,2005200070,20
Australia,164424.0,2005400000,20
Australia,7383.0,2005514040,20
New Zealand,11544.0,2005514040,20
Australia,64800.0,2005590000,20
New Zealand,18550.0,2005709300,20
Australia,93580.0,2005998500,20
Australia,1995826.0,2005999700,20
Fiji,30991.0,2005999700,20
Australia,190820.0,2006003000,20
Fiji,1799635.0,2006003000,20
Australia,7506.0,2007919000,20
Australia,35706.0,2007990500,20
Australia,17203.0,2007991000,20
Australia,149674.0,2007992000,20
New Zealand,763381.0,2007994800,20
Australia,69968.0,2007995020,20
New Zealand,74031.0,2007996520,20
Australia,76000.0,2007996535,20
New Zealand,177804.0,2007996535,20
Australia,18766.0,2007997500,20
New Zealand,340913.0,2008110500,20
Australia,2453.0,2008116100,20
New Zealand,168191.0,2008191040,20
Australia,318497.0,2008194000,20
New Zealand,397201.0,2008194000,20
Australia,6207.0,2008198500,20
Australia,9801162.0,2008199010,20
New Zealand,192752.0,2008199090,20
Australia,114195.0,2008306600,20
New Zealand,3136132.0,2008971040,20
New Zealand,4133.0,2008979094,20
