hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
6104610030,inconsistent_naics,6104610030,315240,6104610030,315240,6104610030,315250,6104610030,315250
4418110000,partial_coverage,,,4418110000,321911,4418110000,321911,4418110000,321911
6211492580,inconsistent_naics,6211492580,315240,6211492580,315240,6211492580,315250,6211492580,315250
0102390072,inconsistent_naics,0102390072,11211X,0102390072,11211X,0102390072,11211X,0102390072,1121XX
8456500000,inconsistent_naics,8456500000,333249,8456500000,333249,8456500000,333248,8456500000,333248
6815994110,partial_coverage,,,6815994110,327999,6815994110,327999,6815994110,327999
7019801090,partial_coverage,,,7019801090,327993,7019801090,327993,7019801090,327993
6202929010,partial_coverage,6202929010,315240,,,,,,
6111900530,inconsistent_naics,6111900530,315240,6111900530,315240,6111900530,315250,6111900530,315250
8462694010,partial_coverage,,,8462694010,333517,8462694010,333517,8462694010,930000
6110909054,inconsistent_naics,6110909054,315240,6110909054,315240,6110909054,315250,6110909054,315250
6211391530,inconsistent_naics,6211391530,315220,6211391530,315220,6211391530,315250,6211391530,315250
6107199000,inconsistent_naics,6107199000,315220,6107199000,315220,6107199000,315250,6107199000,315250
6211335030,inconsistent_naics,6211335030,315220,6211335030,315220,6211335030,315250,6211335030,315250
6210408019,inconsistent_naics,6210408019,315220,6210408019,315220,6210408019,315250,6210408019,315250
4418208030,partial_coverage,4418208030,321911,,,,,,
8807200060,partial_coverage,,,8807200060,336413,8807200060,336413,8807200060,336413
6204230040,inconsistent_naics,6204230040,315240,6204230040,315240,6204230040,315250,6204230040,315250
7019192800,partial_coverage,7019192800,327212,,,,,,
6202110010,partial_coverage,6202110010,315240,,,,,,
0102294068,inconsistent_naics,0102294068,11211X,0102294068,11211X,0102294068,11211X,0102294068,1121XX
2937231050,inconsistent_naics,2937231050,325412,2937231050,325412,2937231050,325412,2937231050,325411
6111901000,inconsistent_naics,6111901000,315240,6111901000,315240,6111901000,315250,6111901000,315250
8424309000,inconsistent_naics,8424309000,333318,8424309000,333318,8424309000,333310,8424309000,333310
6202122050,partial_coverage,6202122050,315240,,,,,,
8547900010,inconsistent_naics,8547900010,327212,8547900010,327212,8547900010,327212,8547900010,335932
0102294062,inconsistent_naics,0102294062,11211X,0102294062,11211X,0102294062,11211X,0102294062,1121XX
3825610000,inconsistent_naics,3825610000,325199,3825610000,325199,3825610000,325199,3825610000,910000
4407191077,partial_coverage,4407191077,321113,,,,,,
6109100037,inconsistent_naics,6109100037,315240,6109100037,315240,6109100037,315250,6109100037,315250
8479790000,inconsistent_naics,8479790000,332312,8479790000,332312,8479790000,332312,8479790000,333310
6203230060,inconsistent_naics,6203230060,315220,6203230060,315220,6203230060,315250,6203230060,315250
8448330000,inconsistent_naics,8448330000,333249,8448330000,333249,8448330000,333248,8448330000,333248
6104520020,inconsistent_naics,6104520020,315240,6104520020,315240,6104520020,315250,6104520020,315250
2936291630,partial_coverage,,,2936291630,325411,2936291630,325411,2936291630,325411
6201936511,partial_coverage,6201936511,315220,,,,,,
3301295117,inconsistent_naics,3301295117,325998,3301295117,325998,3301295117,325998,3301295117,325199
3004909208,partial_coverage,,,,,,,3004909208,325412
8903920065,partial_coverage,8903920065,336612,,,,,,
4418919150,partial_coverage,,,4418919150,321992,4418919150,321992,4418919150,321992
2931590020,partial_coverage,,,,,,,2931590020,325199
8802300040,partial_coverage,8802300040,336411,,,,,,
6112390090,inconsistent_naics,6112390090,315220,6112390090,315220,6112390090,315250,6112390090,315250
3002905120,partial_coverage,3002905120,325414,,,,,,
6104292034,inconsistent_naics,6104292034,315240,6104292034,315240,6104292034,315250,6104292034,315250
6203439009,partial_coverage,,,,,6203439009,315250,6203439009,315250
2404191000,partial_coverage,,,2404191000,325411,2404191000,325411,2404191000,325998
6103498010,inconsistent_naics,6103498010,315220,6103498010,315220,6103498010,315250,6103498010,315250
8470900190,inconsistent_naics,8470900190,333318,8470900190,333318,8470900190,333310,8470900190,333310
8477109030,inconsistent_naics,8477109030,333249,8477109030,333249,8477109030,333248,8477109030,333248
2903710000,partial_coverage,2903710000,325120,,,,,,
2524100000,inconsistent_naics,2524100000,212399,2524100000,212399,2524100000,212390,2524100000,212390
6104610010,inconsistent_naics,6104610010,315240,6104610010,315240,6104610010,315250,6104610010,315250
8475901000,inconsistent_naics,8475901000,333249,8475901000,333249,8475901000,333248,8475901000,333248
0102294028,inconsistent_naics,0102294028,11211X,0102294028,11211X,0102294028,11211X,0102294028,1121XX
6110202077,inconsistent_naics,6110202077,315240,6110202077,315240,6110202077,315250,6110202077,315250
8701210080,partial_coverage,,,8701210080,930000,8701210080,930000,8701210080,930000
6201935000,partial_coverage,6201935000,315220,,,,,,
9405106020,partial_coverage,9405106020,335122,,,,,,
4202228100,inconsistent_naics,4202228100,316992,4202228100,316992,4202228100,316990,4202228100,316990
4403210020,partial_coverage,4403210020,113310,,,,,,
6204621566,inconsistent_naics,6204621566,315240,6204621566,315240,6204621566,315250,6204621566,315250
2930904315,partial_coverage,,,,,2930904315,325199,2930904315,325320
3301295135,inconsistent_naics,3301295135,325998,3301295135,325998,3301295135,325998,3301295135,325199
8419909580,inconsistent_naics,8419909580,333249,8419909580,333249,8419909580,333248,8419909580,333248
9403999020,partial_coverage,,,9403999020,337215,9403999020,337215,9403999020,337215
6203420505,inconsistent_naics,6203420505,315220,6203420505,315220,6203420505,315250,6203420505,315250
6810191400,inconsistent_naics,6810191400,327390,6810191400,327390,6810191400,327390,6810191400,327991
8458190010,inconsistent_naics,8458190010,333517,8458190010,333517,8458190010,333517,8458190010,930000
8544493040,inconsistent_naics,8544493040,335929,8544493040,335929,8544493040,335929,8544493040,335999
9104005030,inconsistent_naics,9104005030,335912,9104005030,335912,9104005030,335910,9104005030,335910
0709602070,partial_coverage,,,,,0709602070,111219,0709602070,111219
8806290000,partial_coverage,,,8806290000,336411,8806290000,336411,8806290000,336411
2931909040,partial_coverage,,,,,,,2931909040,325199
6202401000,partial_coverage,,,6202401000,315240,6202401000,315250,6202401000,315250
8207303020,inconsistent_naics,8207303020,333517,8207303020,333517,8207303020,333517,8207303020,333515
0309901061,partial_coverage,,,0309901061,114112,0309901061,114112,0309901061,311710
2304000000,partial_coverage,2304000000,311224,2304000000,311224,,,,
8807909030,partial_coverage,,,8807909030,336413,8807909030,336413,8807909030,336413
4403230135,partial_coverage,,,4403230135,113310,4403230135,113310,4403230135,113310
8421220000,inconsistent_naics,8421220000,333999,8421220000,333999,8421220000,333998,8421220000,333241
6203391010,inconsistent_naics,6203391010,315220,6203391010,315220,6203391010,315250,6203391010,315250
9101192040,inconsistent_naics,9101192040,334519,9101192040,334519,9101192040,334519,9101192040,316990
7210500000,partial_coverage,7210500000,331110,,,,,,
0702002019,partial_coverage,,,0702002019,111419,0702002019,111419,0702002019,111419
6206303041,partial_coverage,6206303041,315240,6206303041,315240,6206303041,315250,,
2931380000,partial_coverage,2931380000,325199,,,,,,
2903730100,partial_coverage,,,2903730100,325199,2903730100,325199,2903730100,325120
4404200090,inconsistent_naics,4404200090,113310,4404200090,113310,4404200090,113310,4404200090,321912
0604200010,partial_coverage,0604200010,113210,0604200010,113210,0604200010,113210,,
8474800010,inconsistent_naics,8474800010,333249,8474800010,333249,8474800010,333248,8474800010,333248
4418214000,partial_coverage,,,4418214000,321911,4418214000,321911,4418214000,321911
8501809000,partial_coverage,,,8501809000,335312,8501809000,335312,8501809000,335312
4909004000,inconsistent_naics,4909004000,323111,4909004000,323111,4909004000,323111,4909004000,322230
8462904010,partial_coverage,,,8462904010,333517,8462904010,333517,8462904010,930000
6104291030,inconsistent_naics,6104291030,315240,6104291030,315240,6104291030,315250,6104291030,315250
0705194020,partial_coverage,,,,,0705194020,111219,0705194020,111219
6201134030,partial_coverage,6201134030,315220,,,,,,
8903992030,partial_coverage,8903992030,336612,,,,,,
8462624010,partial_coverage,,,8462624010,333517,8462624010,333517,8462624010,930000
0709530000,partial_coverage,,,0709530000,111411,0709530000,111411,0709530000,111411
2106909895,partial_coverage,2106909895,311999,,,,,,
8485100100,partial_coverage,,,8485100100,333999,8485100100,333998,8485100100,333248
6107910030,inconsistent_naics,6107910030,315220,6107910030,315220,6107910030,315250,6107910030,315250
6211339040,partial_coverage,6211339040,315220,6211339040,315220,6211339040,315250,,
8514391000,partial_coverage,,,8514391000,333994,8514391000,333994,8514391000,333994
8708295060,partial_coverage,8708295060,336390,,,,,,
2937220000,inconsistent_naics,2937220000,325412,2937220000,325412,2937220000,325412,2937220000,325411
6204616020,inconsistent_naics,6204616020,315240,6204616020,315240,6204616020,315250,6204616020,315250
6208920010,inconsistent_naics,6208920010,315240,6208920010,315240,6208920010,315250,6208920010,315250
6201934911,partial_coverage,6201934911,315220,,,,,,
6109901540,inconsistent_naics,6109901540,315240,6109901540,315240,6109901540,315250,6109901540,315250
1510901000,partial_coverage,,,1510901000,311224,1510901000,311224,1510901000,311224
0309903000,partial_coverage,,,0309903000,114112,0309903000,114112,0309903000,311710
4802613191,inconsistent_naics,4802613191,322122,4802613191,322122,4802613191,322120,4802613191,322120
6204628031,inconsistent_naics,6204628031,315240,6204628031,315240,6204628031,315250,6204628031,315250
6211420525,inconsistent_naics,6211420525,315240,6211420525,315240,6211420525,315250,6211420525,315250
6103220030,inconsistent_naics,6103220030,315220,6103220030,315220,6103220030,315250,6103220030,315250
6112201060,inconsistent_naics,6112201060,315220,6112201060,315220,6112201060,315250,6112201060,315250
8112691000,partial_coverage,,,8112691000,331410,8112691000,331410,8112691000,331410
6210500539,inconsistent_naics,6210500539,315280,6210500539,315280,6210500539,315250,6210500539,315250
8543908860,partial_coverage,8543908860,335999,8543908860,335999,8543908860,335999,,
6110121040,inconsistent_naics,6110121040,315240,6110121040,315240,6110121040,315250,6110121040,315250
2844420000,partial_coverage,,,2844420000,325180,2844420000,325180,2844420000,325180
3402399010,partial_coverage,,,3402399010,325613,3402399010,325613,3402399010,325613
7009925090,partial_coverage,7009925090,327215,,,,,,
6206100020,inconsistent_naics,6206100020,315240,6206100020,315240,6206100020,315250,6206100020,315250
6211203400,inconsistent_naics,6211203400,315220,6211203400,315220,6211203400,315250,6211203400,315250
6211495090,inconsistent_naics,6211495090,315240,6211495090,315240,6211495090,315250,6211495090,315250
6211111010,inconsistent_naics,6211111010,315220,6211111010,315220,6211111010,315250,6211111010,315250
7304243045,inconsistent_naics,7304243045,331110,7304243045,331110,7304243045,331110,7304243045,331210
0102210030,inconsistent_naics,0102210030,11211X,0102210030,11211X,0102210030,11211X,0102210030,1121XX
6211390750,inconsistent_naics,6211390750,315220,6211390750,315220,6211390750,315250,6211390750,315250
4202999000,inconsistent_naics,4202999000,316998,4202999000,316998,4202999000,316990,4202999000,316990
7019634060,partial_coverage,,,7019634060,313210,7019634060,313210,7019634060,313210
6111305070,inconsistent_naics,6111305070,315240,6111305070,315240,6111305070,315250,6111305070,315250
6201305031,partial_coverage,,,6201305031,315220,6201305031,315250,6201305031,315250
4810297035,inconsistent_naics,4810297035,322121,4810297035,322121,4810297035,322120,4810297035,322120
6103292060,inconsistent_naics,6103292060,315220,6103292060,315220,6103292060,315250,6103292060,315250
2844440000,partial_coverage,,,2844440000,325180,2844440000,325180,2844440000,910000
7019191540,partial_coverage,7019191540,327212,,,,,,
2937904000,inconsistent_naics,2937904000,325412,2937904000,325412,2937904000,325412,2937904000,325411
6104532010,inconsistent_naics,6104532010,315240,6104532010,315240,6104532010,315250,6104532010,315250
9404902090,partial_coverage,,,,,9404902090,314120,9404902090,314120
4811512010,inconsistent_naics,4811512010,322220,4811512010,322220,4811512010,322220,4811512010,322130
2941102000,inconsistent_naics,2941102000,325412,2941102000,325412,2941102000,325412,2941102000,325411
6203420761,inconsistent_naics,6203420761,315220,6203420761,315220,6203420761,315250,6203420761,315250
4404200040,inconsistent_naics,4404200040,113310,4404200040,113310,4404200040,113310,4404200040,321912
0603190143,partial_coverage,,,,,0603190143,111422,0603190143,111422
6211390330,inconsistent_naics,6211390330,315220,6211390330,315220,6211390330,315250,6211390330,315250
8802300130,partial_coverage,,,8802300130,336411,8802300130,336411,8802300130,336411
1702304080,partial_coverage,1702304080,311221,1702304080,311221,,,,
0806106035,partial_coverage,,,,,0806106035,111332,0806106035,111332
6117106020,inconsistent_naics,6117106020,315190,6117106020,315190,6117106020,315120,6117106020,315990
2933997000,inconsistent_naics,2933997000,325412,2933997000,325412,2933997000,325412,2933997000,325411
6104698024,inconsistent_naics,6104698024,315240,6104698024,315240,6104698024,315250,6104698024,315250
6113009020,inconsistent_naics,6113009020,315240,6113009020,315240,6113009020,315250,6113009020,315250
6202305071,partial_coverage,,,6202305071,315240,6202305071,315250,6202305071,315250
8802300020,partial_coverage,8802300020,336411,,,,,,
9006409000,inconsistent_naics,9006409000,333316,9006409000,333316,9006409000,333310,9006409000,333310
6206303011,inconsistent_naics,6206303011,315240,6206303011,315240,6206303011,315250,6206303011,315250
8543709940,partial_coverage,8543709940,335999,,,,,,
1509104030,partial_coverage,1509104030,311224,,,,,,
9405206020,partial_coverage,9405206020,335122,,,,,,
8452902010,inconsistent_naics,8452902010,333249,8452902010,333249,8452902010,333248,8452902010,333248
8506800000,partial_coverage,8506800000,335912,8506800000,335912,8506800000,335910,,
5603920070,partial_coverage,,,5603920070,313230,5603920070,313230,5603920070,313230
6204392020,inconsistent_naics,6204392020,315240,6204392020,315240,6204392020,315250,6204392020,315250
7019310000,partial_coverage,7019310000,327212,,,,,,
4805400000,inconsistent_naics,4805400000,322299,4805400000,322299,4805400000,322299,4805400000,322120
9405118020,partial_coverage,,,9405118020,335122,9405118020,335132,9405118020,335132
6202122020,partial_coverage,6202122020,315240,,,,,,
6103292066,inconsistent_naics,6103292066,315220,6103292066,315220,6103292066,315250,6103292066,315250
