Country,detail_code,iso3,impVal,continent
Egypt,1111B0,EGY,432475.0,Africa
Egypt,111200,EGY,1500831.0,Africa
Egypt,111300,EGY,8174278.0,Africa
Egypt,111400,EGY,53260.0,Africa
Egypt,111900,EGY,13411321.0,Africa
Egypt,112A00,EGY,1743099.0,Africa
Egypt,113000,EGY,2731159.0,Africa
Egypt,114000,EGY,7223199.0,Africa
Egypt,212230,EGY,76484.0,Africa
Egypt,212310,EGY,707611.0,Africa
Egypt,2123A0,EGY,22975160.0,Africa
Egypt,311119,EGY,56960.0,Africa
Egypt,311210,EGY,353922.0,Africa
Egypt,311221,EGY,69785.0,Africa
Egypt,311224,EGY,692437.0,Africa
Egypt,311225,EGY,189232.0,Africa
Egypt,311230,EGY,845854.0,Africa
Egypt,311300,EGY,11052744.0,Africa
Egypt,311410,EGY,87210087.0,Africa
Egypt,311420,EGY,196169284.0,Africa
Egypt,311513,EGY,2984381.0,Africa
Egypt,311514,EGY,37046.0,Africa
Egypt,31151A,EGY,297939.0,Africa
Egypt,31161A,EGY,2569877.0,Africa
Egypt,311700,EGY,35296955.0,Africa
Egypt,311810,EGY,1054929.0,Africa
Egypt,3118A0,EGY,8418199.0,Africa
Egypt,311910,EGY,1214675.0,Africa
Egypt,311920,EGY,8475742.0,Africa
Egypt,311940,EGY,21430099.0,Africa
Egypt,311990,EGY,19432778.0,Africa
Egypt,312110,EGY,2052770.0,Africa
Egypt,312120,EGY,209123.0,Africa
Egypt,312200,EGY,190487.0,Africa
Egypt,313100,EGY,1783327.0,Africa
Egypt,313200,EGY,18548542.0,Africa
Egypt,314110,EGY,127428439.0,Africa
Egypt,314120,EGY,7274221.0,Africa
Egypt,314900,EGY,1198603.0,Africa
Egypt,315000,EGY,1195187915.0,Africa
Egypt,316000,EGY,358705.0,Africa
Egypt,321200,EGY,506933.0,Africa
Egypt,321910,EGY,481186.0,Africa
Egypt,3219A0,EGY,570307.0,Africa
Egypt,322120,EGY,4003623.0,Africa
Egypt,322130,EGY,669218.0,Africa
Egypt,322210,EGY,2176102.0,Africa
Egypt,322220,EGY,236697.0,Africa
Egypt,322230,EGY,40365.0,Africa
Egypt,322291,EGY,1927441.0,Africa
Egypt,322299,EGY,73558.0,Africa
Egypt,323110,EGY,2372488.0,Africa
Egypt,324110,EGY,7485613.0,Africa
Egypt,324122,EGY,183359.0,Africa
Egypt,325130,EGY,687590.0,Africa
Egypt,325180,EGY,2520196.0,Africa
Egypt,325190,EGY,1575083.0,Africa
Egypt,325211,EGY,17353808.0,Africa
Egypt,3252A0,EGY,544955.0,Africa
Egypt,325310,EGY,167079238.0,Africa
Egypt,325411,EGY,6631.0,Africa
Egypt,325412,EGY,219616.0,Africa
Egypt,325414,EGY,3630.0,Africa
Egypt,325510,EGY,7645044.0,Africa
Egypt,325520,EGY,13756343.0,Africa
Egypt,325610,EGY,5451010.0,Africa
Egypt,325620,EGY,6151088.0,Africa
Egypt,3259A0,EGY,10169312.0,Africa
Egypt,326110,EGY,43382575.0,Africa
Egypt,326120,EGY,223844.0,Africa
Egypt,326160,EGY,12606.0,Africa
Egypt,326190,EGY,10076150.0,Africa
Egypt,326210,EGY,392777.0,Africa
Egypt,326220,EGY,423634.0,Africa
Egypt,327100,EGY,2092984.0,Africa
Egypt,327200,EGY,50129221.0,Africa
Egypt,327310,EGY,61601404.0,Africa
Egypt,327390,EGY,25650.0,Africa
Egypt,327400,EGY,152859.0,Africa
Egypt,327991,EGY,4824169.0,Africa
Egypt,327992,EGY,348221.0,Africa
Egypt,327993,EGY,2968357.0,Africa
Egypt,327999,EGY,24790.0,Africa
Egypt,331110,EGY,152105060.0,Africa
Egypt,331200,EGY,8152476.0,Africa
Egypt,33131B,EGY,5047108.0,Africa
Egypt,331490,EGY,6300.0,Africa
Egypt,331510,EGY,129060.0,Africa
Egypt,332200,EGY,2310245.0,Africa
Egypt,332310,EGY,9727533.0,Africa
