Country,iso3,HS_Section,usummary_code,impVal,bea_total,weight
Germany,DEU,4,311,1250632775.0,1985000690.0,0.6300414812450267
Germany,DEU,6,311,33758171.0,1985000690.0,0.017006629352859317
Germany,DEU,7,311,23069200.0,1985000690.0,0.0116217591843759
Germany,DEU,8,311,2476.0,1985000690.0,1.247354730138658e-06
Germany,DEU,4,3121,289346195.0,289346195.0,1.0
Germany,DEU,4,3122,27709390.0,27709390.0,1.0
Germany,DEU,7,313TT,80624.0,547150048.0,0.00014735263259997008
Germany,DEU,8,313TT,1099185.0,547150048.0,0.002008927905640977
Germany,DEU,11,313TT,512343314.0,547150048.0,0.9363853953276086
Germany,DEU,12,313TT,672403.0,547150048.0,0.001228918835807175
Germany,DEU,13,313TT,13450020.0,547150048.0,0.02458195891449506
Germany,DEU,15,313TT,18876.0,547150048.0,3.44987633081593e-05
Germany,DEU,17,313TT,240672.0,547150048.0,0.00043986471513569165
Germany,DEU,20,313TT,19244954.0,547150048.0,0.035173082905404406
Germany,DEU,7,315AL,384628.0,482230509.0,0.0007976019617622327
Germany,DEU,8,315AL,72118285.0,482230509.0,0.1495514772583582
Germany,DEU,9,315AL,13724.0,482230509.0,2.845941877144899e-05
Germany,DEU,10,315AL,8526.0,482230509.0,1.7680341332364767e-05
Germany,DEU,11,315AL,21760013.0,482230509.0,0.04512367549105028
Germany,DEU,12,315AL,387371175.0,482230509.0,0.8032904757587621
Germany,DEU,18,315AL,38522.0,482230509.0,7.988295904355566e-05
Germany,DEU,20,315AL,535636.0,482230509.0,0.0011107468109198375
Germany,DEU,9,321,753777222.0,756473688.0,0.9964354794584739
Germany,DEU,12,321,27213.0,756473688.0,3.5973491783894006e-05
Germany,DEU,15,321,209326.0,756473688.0,0.00027671286301236164
Germany,DEU,16,321,152926.0,756473688.0,0.00020215640335662275
Germany,DEU,20,321,2307001.0,756473688.0,0.0030496777833732137
Germany,DEU,6,322,976547.0,1097351124.0,0.0008899129719212827
Germany,DEU,7,322,130330944.0,1097351124.0,0.1187686795498284
Germany,DEU,10,322,949144389.0,1097351124.0,0.8649413740428264
Germany,DEU,11,322,87225.0,1097351124.0,7.948686440676576e-05
Germany,DEU,12,322,16942.0,1097351124.0,1.5438996351727434e-05
Germany,DEU,20,322,16795077.0,1097351124.0,0.015305107574665409
Germany,DEU,7,323,1830721.0,146538745.0,0.012493085019937901
Germany,DEU,10,323,133143484.0,146538745.0,0.9085889469027457
Germany,DEU,16,323,6889792.0,146538745.0,0.04701686233221118
Germany,DEU,20,323,4674748.0,146538745.0,0.03190110574510516
Germany,DEU,5,324,477086267.0,535050360.0,0.89166609849585
Germany,DEU,6,324,54452606.0,535050360.0,0.10177099217352176
Germany,DEU,13,324,3511487.0,535050360.0,0.006562909330628242
Germany,DEU,3,3251,2656675.0,5636419822.0,0.00047134086599271775
Germany,DEU,4,3251,2353889.0,5636419822.0,0.00041762130471763856
Germany,DEU,5,3251,22310631.0,5636419822.0,0.0039582983000871295
Germany,DEU,6,3251,5506514948.0,5636419822.0,0.9769525908107559
Germany,DEU,7,3251,102413678.0,5636419822.0,0.01816998755136377
Germany,DEU,9,3251,170001.0,5636419822.0,3.0161167082773772e-05
Germany,DEU,6,3252,13914563.0,2148817042.0,0.006475452645819066
Germany,DEU,7,3252,1954522147.0,2148817042.0,0.9095805314261837
Germany,DEU,11,3252,180380332.0,2148817042.0,0.08394401592799727
Germany,DEU,2,3254,201613.0,18219015275.0,1.106607557855511e-05
Germany,DEU,6,3254,18218813662.0,18219015275.0,0.9999889339244215
Germany,DEU,3,325X,1152992.0,2283272992.0,0.0005049733448605518
Germany,DEU,6,325X,2233559941.0,2283272992.0,0.9782272854914057
Germany,DEU,16,325X,48560059.0,2283272992.0,0.021267741163733783
Germany,DEU,7,326,2346610388.0,2365248471.0,0.9921200316886285
Germany,DEU,8,326,135008.0,2365248471.0,5.707983818838287e-05
Germany,DEU,11,326,417840.0,2365248471.0,0.00017665797277667915
Germany,DEU,12,326,1166058.0,2365248471.0,0.0004929959851139885
Germany,DEU,16,326,13403283.0,2365248471.0,0.005666754746630592
Germany,DEU,17,326,936105.0,2365248471.0,0.0003957744868995626
Germany,DEU,20,326,2579789.0,2365248471.0,0.0010907052817623404
Germany,DEU,5,327,2194505.0,1226770853.0,0.001788846706484312
Germany,DEU,6,327,46594969.0,1226770853.0,0.03798180311021784
Germany,DEU,10,327,89521.0,1226770853.0,7.29728781712423e-05
Germany,DEU,13,327,1113607433.0,1226770853.0,0.9077550467365073
Germany,DEU,14,327,56080.0,1226770853.0,4.571350864985052e-05
Germany,DEU,15,327,6239101.0,1226770853.0,0.005085791682075447
Germany,DEU,16,327,22304349.0,1226770853.0,0.01818134898253896
Germany,DEU,17,327,13938800.0,1226770853.0,0.01136218713210657
Germany,DEU,18,327,16824968.0,1226770853.0,0.013714841658371222
Germany,DEU,20,327,4921127.0,1226770853.0,0.004011447604877192
Germany,DEU,5,3311IS,148366.0,1975255343.0,7.511231422599929e-05
Germany,DEU,15,3311IS,1975106977.0,1975255343.0,0.999924887685774
Germany,DEU,5,3313NF,91733.0,2624944985.0,3.4946637176854967e-05
Germany,DEU,6,3313NF,92114823.0,2624944985.0,0.035092096606359924
Germany,DEU,14,3313NF,1068105049.0,2624944985.0,0.40690568949200284
Germany,DEU,15,3313NF,1370882946.0,2624944985.0,0.5222520676942873
Germany,DEU,16,3313NF,86873222.0,2624944985.0,0.03309525437539789
Germany,DEU,17,3313NF,6877212.0,2624944985.0,0.0026199451947751962
Germany,DEU,6,332,84951487.0,6224636547.0,0.013647622051273478
Germany,DEU,12,332,25087.0,6224636547.0,4.030275472403417e-06
Germany,DEU,14,332,1376588.0,6224636547.0,0.00022115154669768706
Germany,DEU,15,332,3539563803.0,6224636547.0,0.5686378274898497
Germany,DEU,16,332,2265872078.0,6224636547.0,0.3640167680299423
Germany,DEU,17,332,65557767.0,6224636547.0,0.010531983113390925
Germany,DEU,18,332,25299033.0,6224636547.0,0.004064338987341039
Germany,DEU,19,332,231320953.0,6224636547.0,0.03716216220069692
Germany,DEU,20,332,10669751.0,6224636547.0,0.0017141163053355057
Germany,DEU,16,33311,826060137.0,2723345743.0,0.3033254735001159
Germany,DEU,17,33311,1822749683.0,2723345743.0,0.6693052792452582
Germany,DEU,21,33311,74535923.0,2723345743.0,0.027369247254625945
Germany,DEU,16,33312,2856799807.0,3179961195.0,0.8983756819082819
Germany,DEU,17,33312,323161388.0,3179961195.0,0.1016243180917181
Germany,DEU,15,33313,14627052.0,233139773.0,0.06273941083403217
Germany,DEU,16,33313,218512721.0,233139773.0,0.9372605891659679
Germany,DEU,15,3332OM,578024931.0,23738201521.0,0.024349988371640128
Germany,DEU,16,3332OM,21157203401.0,23738201521.0,0.8912723814516141
Germany,DEU,17,3332OM,873712788.0,23738201521.0,0.03680619137161971
Germany,DEU,18,3332OM,1044817304.0,23738201521.0,0.04401417281236333
Germany,DEU,20,3332OM,84443097.0,23738201521.0,0.0035572659927626538
Germany,DEU,16,3341,937622882.0,937713208.0,0.999903674173266
Germany,DEU,18,3341,90326.0,937713208.0,9.632582673400928e-05
Germany,DEU,16,3342,603874275.0,654636918.0,0.9224567976473335
Germany,DEU,17,3342,49598872.0,654636918.0,0.07576546729373426
Germany,DEU,18,3342,1163771.0,654636918.0,0.0017777350589323164
Germany,DEU,6,3344,117348181.0,2490929911.0,0.047110189845883624
Germany,DEU,14,3344,21498.0,2490929911.0,8.630511804071392e-06
Germany,DEU,16,3344,2336981436.0,2490929911.0,0.9381963842819663
Germany,DEU,18,3344,36578796.0,2490929911.0,0.01468479536034605
Germany,DEU,16,3345,544139621.0,8633421938.0,0.06302710847537404
Germany,DEU,18,3345,8086200813.0,8633421938.0,0.9366159642225516
Germany,DEU,20,3345,875712.0,8633421938.0,0.00010143278138017954
Germany,DEU,21,3345,2205792.0,8633421938.0,0.0002554945206941883
Germany,DEU,16,334X,595183159.0,595439082.0,0.9995701944871667
Germany,DEU,20,334X,255923.0,595439082.0,0.00042980551283330106
Germany,DEU,6,335,8328142.0,7561223393.0,0.0011014278466775621
Germany,DEU,11,335,15600.0,7561223393.0,2.063158194008936e-06
Germany,DEU,13,335,150402949.0,7561223393.0,0.019891351066183213
Germany,DEU,15,335,8076445.0,7561223393.0,0.0010681399795008015
Germany,DEU,16,335,6837791158.0,7561223393.0,0.9043233882403559
Germany,DEU,18,335,420824949.0,7561223393.0,0.05565566934440658
Germany,DEU,20,335,135784150.0,7561223393.0,0.017957960364681953
Germany,DEU,17,336111,24665225079.0,24665225079.0,1.0
Germany,DEU,17,336112,144874481.0,144874481.0,1.0
Germany,DEU,17,33612,264776002.0,264776002.0,1.0
Germany,DEU,7,3362BP,3135775.0,8218395814.0,0.000381555606589089
Germany,DEU,13,3362BP,6591059.0,8218395814.0,0.000801988508362199
Germany,DEU,16,3362BP,2700327442.0,8218395814.0,0.3285711108486652
Germany,DEU,17,3362BP,5287618192.0,8218395814.0,0.6433881151103195
Germany,DEU,18,3362BP,6133933.0,8218395814.0,0.0007463662177904444
Germany,DEU,20,3362BP,214589413.0,8218395814.0,0.026110863708273566
Germany,DEU,13,3364,61016.0,8594474685.0,7.09944496159744e-06
Germany,DEU,16,3364,3080763458.0,8594474685.0,0.35845861101631715
Germany,DEU,17,3364,5436328960.0,8594474685.0,0.6325376662622633
Germany,DEU,19,3364,77321251.0,8594474685.0,0.008996623276457996
Germany,DEU,15,3365AO,47807.0,432325509.0,0.00011058102981381097
Germany,DEU,17,3365AO,432277702.0,432325509.0,0.9998894189701862
Germany,DEU,7,337,152609.0,568055108.0,0.0002686517520057227
Germany,DEU,9,337,55842.0,568055108.0,9.830384273210338e-05
Germany,DEU,11,337,1503111.0,568055108.0,0.002646065458846292
Germany,DEU,15,337,7171616.0,568055108.0,0.01262485962893586
Germany,DEU,16,337,788514.0,568055108.0,0.0013880941987762215
Germany,DEU,18,337,61971571.0,568055108.0,0.10909429406979296
Germany,DEU,20,337,496343248.0,568055108.0,0.873758973398757
Germany,DEU,21,337,68597.0,568055108.0,0.00012075765015390021
Germany,DEU,6,3391,336116437.0,4141522490.0,0.08115769932713802
Germany,DEU,7,3391,3499184.0,4141522490.0,0.0008449028125403226
Germany,DEU,11,3391,6638343.0,4141522490.0,0.0016028750335242052
Germany,DEU,12,3391,6397528.0,4141522490.0,0.0015447285425703435
Germany,DEU,16,3391,2393912.0,4141522490.0,0.0005780270433832656
Germany,DEU,17,3391,17798449.0,4141522490.0,0.004297561836975561
Germany,DEU,18,3391,3762102982.0,4141522490.0,0.9083864668328772
Germany,DEU,20,3391,6575655.0,4141522490.0,0.0015877385709910754
Germany,DEU,1,3399,4567912.0,1179026980.0,0.003874306591355526
Germany,DEU,2,3399,33527.0,1179026980.0,2.8436160129261844e-05
Germany,DEU,6,3399,17207930.0,1179026980.0,0.014595026485314187
Germany,DEU,7,3399,225578351.0,1179026980.0,0.1913258600748899
Germany,DEU,8,3399,80639.0,1179026980.0,6.839453326165616e-05
Germany,DEU,9,3399,211440.0,1179026980.0,0.0001793343185412093
Germany,DEU,10,3399,4866785.0,1179026980.0,0.004127797821895475
Germany,DEU,11,3399,1572376.0,1179026980.0,0.0013336217293348114
Germany,DEU,12,3399,2147793.0,1179026980.0,0.001821665692501795
Germany,DEU,13,3399,3258645.0,1179026980.0,0.002763842605196363
Germany,DEU,14,3399,318559786.0,1179026980.0,0.2701887161225098
Germany,DEU,15,3399,10165738.0,1179026980.0,0.008622141963197483
Germany,DEU,16,3399,151889354.0,1179026980.0,0.12882602058860435
Germany,DEU,17,3399,788592.0,1179026980.0,0.0006688498341233887
Germany,DEU,18,3399,136009296.0,1179026980.0,0.11535723805065089
Germany,DEU,20,3399,301558011.0,1179026980.0,0.25576854144593025
Germany,DEU,21,3399,530805.0,1179026980.0,0.00045020598256368993
Germany,DEU,1,S003,69312.0,12440094647.0,5.5716617893027835e-06
Germany,DEU,5,S003,198101.0,12440094647.0,1.5924396527623943e-05
Germany,DEU,6,S003,77818385.0,12440094647.0,0.006255449593284754
Germany,DEU,7,S003,4803174.0,12440094647.0,0.0003861042971371856
Germany,DEU,8,S003,14082.0,12440094647.0,1.1319849566736178e-06
Germany,DEU,10,S003,7825921.0,12440094647.0,0.0006290885416926683
Germany,DEU,11,S003,892402.0,12440094647.0,7.17359493896783e-05
Germany,DEU,14,S003,270690131.0,12440094647.0,0.021759491280500705
Germany,DEU,15,S003,112175604.0,12440094647.0,0.009017262905395321
Germany,DEU,16,S003,45740753.0,12440094647.0,0.0036768814304021912
Germany,DEU,17,S003,670407485.0,12440094647.0,0.0538908669124694
Germany,DEU,21,S003,11249459297.0,12440094647.0,0.9042904910464545
Gibraltar,GIB,11,313TT,3343.0,3343.0,1.0
Gibraltar,GIB,8,315AL,350.0,10890.0,0.03213957759412305
Gibraltar,GIB,11,315AL,700.0,10890.0,0.0642791551882461
Gibraltar,GIB,12,315AL,9840.0,10890.0,0.9035812672176309
Gibraltar,GIB,10,323,2656.0,2656.0,1.0
Gibraltar,GIB,16,3332OM,18285.0,18285.0,1.0
Gibraltar,GIB,16,3344,3107.0,3107.0,1.0
Gibraltar,GIB,16,335,23223.0,23223.0,1.0
Gibraltar,GIB,17,3365AO,145268.0,145268.0,1.0
Gibraltar,GIB,20,337,1735.0,1735.0,1.0
Gibraltar,GIB,21,S003,222672.0,222672.0,1.0
Greece,GRC,2,111,38021895.0,54719602.0,0.694849626282004
Greece,GRC,4,111,16697707.0,54719602.0,0.30515037371799597
Greece,GRC,1,112,3334232.0,3340858.0,0.9980166771529948
Greece,GRC,8,112,6626.0,3340858.0,0.0019833228470051705
Greece,GRC,1,113FF,39013576.0,42531371.0,0.917289405037049
Greece,GRC,2,113FF,3515109.0,42531371.0,0.08264744157906408
Greece,GRC,7,113FF,2686.0,42531371.0,6.31533838869196e-05
Greece,GRC,5,212,28874300.0,28874300.0,1.0
Greece,GRC,1,311,126724481.0,737340809.0,0.1718669025953777
Greece,GRC,2,311,23939943.0,737340809.0,0.032467947939119154
Greece,GRC,3,311,86300167.0,737340809.0,0.11704243946166826
Greece,GRC,4,311,500376218.0,737340809.0,0.6786227100038349
Greece,GRC,4,3121,33343602.0,33343602.0,1.0
Greece,GRC,7,313TT,13032.0,18237788.0,0.0007145603403219732
Greece,GRC,8,313TT,12414.0,18237788.0,0.0006806746519917876
Greece,GRC,11,313TT,17990815.0,18237788.0,0.9864581713527978
Greece,GRC,20,313TT,182108.0,18237788.0,0.009985202152804934
Greece,GRC,21,313TT,39419.0,18237788.0,0.0021613915020834763
Greece,GRC,7,315AL,7496.0,20567290.0,0.0003644622115990974
Greece,GRC,8,315AL,9024327.0,20567290.0,0.43877083466027855
Greece,GRC,11,315AL,9905959.0,20567290.0,0.4816365695237438
Greece,GRC,12,315AL,1618375.0,20567290.0,0.07868683720606848
Greece,GRC,21,315AL,11133.0,20567290.0,0.0005412963983101323
Greece,GRC,9,321,2513444.0,2519248.0,0.9976961378951179
Greece,GRC,20,321,5804.0,2519248.0,0.002303862104882092
Greece,GRC,7,322,3066469.0,18483479.0,0.16590323715573244
Greece,GRC,10,322,7943758.0,18483479.0,0.4297761260204315
Greece,GRC,20,322,7473252.0,18483479.0,0.404320636823836
Greece,GRC,10,323,2024937.0,2415129.0,0.8384384436607734
Greece,GRC,16,323,4500.0,2415129.0,0.001863254509386455
Greece,GRC,20,323,385692.0,2415129.0,0.15969830182984016
Greece,GRC,5,324,75805149.0,75820811.0,0.9997934340216962
Greece,GRC,13,324,15662.0,75820811.0,0.00020656597830376677
Greece,GRC,6,3251,6783286.0,6783286.0,1.0
Greece,GRC,6,3252,153760.0,3949037.0,0.03893607479494368
Greece,GRC,7,3252,3337236.0,3949037.0,0.8450759007828997
Greece,GRC,11,3252,458041.0,3949037.0,0.1159880244221566
Greece,GRC,6,3254,53478608.0,53478608.0,1.0
Greece,GRC,6,325X,88549774.0,88563060.0,0.9998499825999689
Greece,GRC,16,325X,13286.0,88563060.0,0.00015001740003111908
Greece,GRC,7,326,50393935.0,53979451.0,0.9335762788695275
Greece,GRC,16,326,408733.0,53979451.0,0.007572011060282921
Greece,GRC,17,326,3176783.0,53979451.0,0.05885171007018949
Greece,GRC,5,327,105284207.0,142521176.0,0.7387267629618773
Greece,GRC,6,327,63599.0,142521176.0,0.0004462424587346936
Greece,GRC,13,327,37158617.0,142521176.0,0.26072348013743585
Greece,GRC,15,327,14753.0,142521176.0,0.00010351444195212085
Greece,GRC,15,3311IS,54639300.0,54639300.0,1.0
Greece,GRC,14,3313NF,137771.0,207628323.0,0.000663546273501424
Greece,GRC,15,3313NF,207247305.0,207628323.0,0.9981649035425673
Greece,GRC,16,3313NF,243247.0,207628323.0,0.0011715501839313126
Greece,GRC,14,332,117216.0,159322480.0,0.0007357153868054276
Greece,GRC,15,332,154776086.0,159322480.0,0.9714642026661899
Greece,GRC,16,332,3005847.0,159322480.0,0.018866433663347445
Greece,GRC,18,332,29980.0,159322480.0,0.000188171813544454
Greece,GRC,19,332,1328785.0,159322480.0,0.008340222923971557
Greece,GRC,20,332,64566.0,159322480.0,0.00040525354614113465
Greece,GRC,16,33311,724208.0,724208.0,1.0
Greece,GRC,16,33312,6348348.0,6358647.0,0.9983803158124677
Greece,GRC,17,33312,10299.0,6358647.0,0.0016196841875323476
Greece,GRC,16,33313,53393.0,53393.0,1.0
Greece,GRC,15,3332OM,69436.0,38978585.0,0.001781388421360088
Greece,GRC,16,3332OM,18107442.0,38978585.0,0.4645484693710662
Greece,GRC,18,3332OM,20636297.0,38978585.0,0.5294265299779353
Greece,GRC,20,3332OM,165410.0,38978585.0,0.004243612229638403
Greece,GRC,16,3341,891084.0,891084.0,1.0
Greece,GRC,16,3342,6021873.0,6031873.0,0.9983421401611074
Greece,GRC,17,3342,10000.0,6031873.0,0.0016578598388924965
Greece,GRC,16,3344,35293792.0,35293792.0,1.0
Greece,GRC,16,3345,8733093.0,29171455.0,0.29937118323374684
Greece,GRC,18,3345,20438362.0,29171455.0,0.7006288167662532
Greece,GRC,16,334X,835298.0,835298.0,1.0
Greece,GRC,13,335,543597.0,110059472.0,0.0049391205511144015
Greece,GRC,15,335,983618.0,110059472.0,0.008937149907460942
Greece,GRC,16,335,107664496.0,110059472.0,0.9782392559542717
Greece,GRC,18,335,17857.0,110059472.0,0.00016224864316993998
Greece,GRC,20,335,849904.0,110059472.0,0.007722224943983013
Greece,GRC,17,33612,22517.0,22517.0,1.0
Greece,GRC,16,3362BP,2422416.0,7316033.0,0.3311105895777124
Greece,GRC,17,3362BP,4884281.0,7316033.0,0.6676133090159654
Greece,GRC,18,3362BP,9336.0,7316033.0,0.0012761014063222514
Greece,GRC,16,3364,217083.0,30293401.0,0.0071660161234454985
Greece,GRC,17,3364,27274754.0,30293401.0,0.9003529844668151
Greece,GRC,19,3364,2801564.0,30293401.0,0.09248099940973943
Greece,GRC,17,3365AO,3440845.0,3440845.0,1.0
Greece,GRC,11,337,10071.0,9159008.0,0.0010995732288911638
Greece,GRC,15,337,16436.0,9159008.0,0.0017945174848629896
Greece,GRC,16,337,85971.0,9159008.0,0.009386496878264546
Greece,GRC,18,337,401691.0,9159008.0,0.04385747888854339
Greece,GRC,20,337,7779863.0,9159008.0,0.8494220116414354
Greece,GRC,21,337,864976.0,9159008.0,0.09443992187800251
Greece,GRC,6,3391,1203665.0,1934112.0,0.6223346941645572
Greece,GRC,7,3391,6247.0,1934112.0,0.003229906024056518
Greece,GRC,11,3391,114299.0,1934112.0,0.05909637084098542
Greece,GRC,12,3391,4093.0,1934112.0,0.002116216641021823
Greece,GRC,18,3391,605808.0,1934112.0,0.31322281232937904
Greece,GRC,6,3399,5677975.0,18751098.0,0.30280760092022346
Greece,GRC,7,3399,141079.0,18751098.0,0.0075237727412016085
Greece,GRC,9,3399,6426.0,18751098.0,0.00034269993149201185
Greece,GRC,10,3399,3660.0,18751098.0,0.000195188569757355
Greece,GRC,12,3399,88731.0,18751098.0,0.004732042891568269
Greece,GRC,14,3399,8158176.0,18751098.0,0.4350772418767157
Greece,GRC,15,3399,426794.0,18751098.0,0.02276101378169961
Greece,GRC,16,3399,71844.0,18751098.0,0.0038314556299583096
Greece,GRC,18,3399,956440.0,18751098.0,0.05100714635484279
Greece,GRC,20,3399,3219973.0,18751098.0,0.1717218373025409
Greece,GRC,10,S003,18524.0,135236463.0,0.00013697489263675877
Greece,GRC,11,S003,151318.0,135236463.0,0.0011189142088106816
Greece,GRC,15,S003,690414.0,135236463.0,0.005105235560619476
Greece,GRC,17,S003,91447.0,135236463.0,0.0006762007669484819
Greece,GRC,21,S003,134284760.0,135236463.0,0.9929626745709846
Greenland,GRL,1,113FF,30479154.0,31339026.0,0.9725622615074253
Greenland,GRL,4,113FF,859872.0,31339026.0,0.02743773849257472
Greenland,GRL,1,311,5044.0,16490.0,0.3058823529411765
Greenland,GRL,4,311,11446.0,16490.0,0.6941176470588235
Greenland,GRL,8,315AL,2430.0,2430.0,1.0
Greenland,GRL,6,325X,76309.0,76309.0,1.0
Greenland,GRL,7,326,23642.0,23642.0,1.0
Greenland,GRL,16,3332OM,7186.0,7186.0,1.0
Greenland,GRL,16,3344,68527.0,68527.0,1.0
Greenland,GRL,18,3345,28270.0,28270.0,1.0
Greenland,GRL,17,3364,5832.0,5832.0,1.0
Greenland,GRL,20,337,3355.0,3355.0,1.0
Greenland,GRL,7,3399,3069.0,35396.0,0.086704712396881
Greenland,GRL,14,3399,32327.0,35396.0,0.913295287603119
Greenland,GRL,21,S003,979018.0,979018.0,1.0
Grenada,GRD,2,111,590117.0,590117.0,1.0
Grenada,GRD,1,113FF,7022079.0,7110119.0,0.9876176474683476
Grenada,GRD,2,113FF,88040.0,7110119.0,0.012382352531652424
Grenada,GRD,2,311,3031447.0,3038655.0,0.9976278978692875
Grenada,GRD,4,311,7208.0,3038655.0,0.002372102130712437
Grenada,GRD,4,3121,7664.0,7664.0,1.0
Grenada,GRD,8,315AL,11498.0,17482.0,0.6577050680700148
Grenada,GRD,11,315AL,5984.0,17482.0,0.3422949319299851
Grenada,GRD,6,3251,2109.0,2109.0,1.0
Grenada,GRD,7,326,31848.0,31848.0,1.0
Grenada,GRD,16,332,11942.0,11942.0,1.0
Grenada,GRD,16,3332OM,18196.0,18196.0,1.0
Grenada,GRD,16,3342,6879.0,6879.0,1.0
Grenada,GRD,18,3345,41294.0,41294.0,1.0
